contrast,gene,group_sum,background_sum,group_detected,background_detected,n_group,n_background,mean_group,mean_background,pct_group,pct_background,log2fc,delta_pct,marker_score
c1q_macrophage_vs_other_macrophage,TGM2,18415,2077,3926,917,11825,9536,1.557293868921776,0.21780620805369127,0.3320084566596195,0.09616191275167785,2.837918535961588,0.23584654390794163,0.6693132785988262
c1q_macrophage_vs_other_macrophage,PPARG,21635,3493,5147,1450,11825,9536,1.829598308668076,0.36629614093959734,0.4352642706131078,0.15205536912751677,2.320441380195728,0.283208901485591,0.6571696542469408
c1q_macrophage_vs_other_macrophage,LGALS3BP,32130,5851,6490,2347,11825,9536,2.717124735729387,0.6135696308724832,0.5488372093023256,0.24611996644295303,2.1467799945389365,0.30271724285937257,0.6498673209724858
c1q_macrophage_vs_other_macrophage,PHLDA3,8802,954,3337,568,11825,9536,0.7443551797040169,0.10004194630872483,0.28219873150105707,0.05956375838926174,2.8953736750874404,0.2226349731117953,0.6446114403016923
c1q_macrophage_vs_other_macrophage,APOE,552904,133120,9988,4559,11825,9536,46.757209302325585,13.95973154362416,0.8446511627906976,0.4780830536912752,1.7439175552111172,0.36656810909942245,0.6392645606390269
c1q_macrophage_vs_other_macrophage,CPE,6850,575,2646,334,11825,9536,0.5792811839323467,0.06029781879194631,0.2237632135306554,0.0350251677852349,3.2640646487832425,0.1887380457454205,0.6160531829980616
c1q_macrophage_vs_other_macrophage,MCEMP1,44529,7808,5888,2086,11825,9536,3.765665961945032,0.8187919463087249,0.4979281183932347,0.21875,2.2013348336190717,0.2791781183932347,0.6145645168032567
c1q_macrophage_vs_other_macrophage,FAM89A,11952,1830,3953,863,11825,9536,1.010739957716702,0.1919043624161074,0.33429175475687106,0.09049916107382551,2.3969463665685824,0.24379259368304557,0.5843577716249068
c1q_macrophage_vs_other_macrophage,GLDN,11018,1628,3756,781,11825,9536,0.9317547568710359,0.1707214765100671,0.31763213530655393,0.0819001677852349,2.448298818456947,0.23573196752131903,0.5771422975549768
c1q_macrophage_vs_other_macrophage,INHBA,57727,9224,4948,1693,11825,9536,4.881775898520084,0.9672818791946308,0.4184355179704017,0.17753775167785235,2.3353965955159093,0.24089776629254933,0.5625918232670069
c1q_macrophage_vs_other_macrophage,MLPH,6386,813,3167,554,11825,9536,0.5400422832980972,0.08525587248322147,0.2678224101479915,0.05809563758389262,2.663187002444869,0.20972677256409888,0.5585416147574193
c1q_macrophage_vs_other_macrophage,LTA4H,31814,5724,6346,2663,11825,9536,2.6904016913319238,0.600251677852349,0.5366596194503171,0.2792575503355705,2.1641802874251193,0.25740206911474667,0.5570644839205728
c1q_macrophage_vs_other_macrophage,MME,6792,545,2284,261,11825,9536,0.5743763213530655,0.057151845637583895,0.19315010570824526,0.02736996644295302,3.329101550022205,0.16578013926529223,0.5518989185909814
c1q_macrophage_vs_other_macrophage,C1QB,363069,79350,11180,6265,11825,9536,30.703509513742073,8.32109899328859,0.9454545454545454,0.6569840604026845,1.8835574562347523,0.2884704850518609,0.5433507330230882
c1q_macrophage_vs_other_macrophage,SLC19A3,4132,296,2073,198,11825,9536,0.3494291754756871,0.03104026845637584,0.1753065539112051,0.020763422818791948,3.4927447818710036,0.15454313109241313,0.5397797146970325
c1q_macrophage_vs_other_macrophage,PPIC,9639,1647,3817,854,11825,9536,0.8151374207188161,0.17271392617449666,0.3227906976744186,0.08955536912751678,2.238652300626476,0.23323532854690182,0.5221328048388937
c1q_macrophage_vs_other_macrophage,IFI6,76219,17051,7698,3530,11825,9536,6.445581395348837,1.7880662751677852,0.6509936575052854,0.3701761744966443,1.8499097020037647,0.28081748300864107,0.5194869863099625
inflammatory_macrophage_vs_other_macrophage,IL1B,183877,69100,6711,6290,7838,13523,23.459683592753255,5.109812911336242,0.8562133197244195,0.46513347629963764,2.1988409596505707,0.39107984342478186,0.8599223782161423
inflammatory_macrophage_vs_other_macrophage,CCL3L1,331481,118321,6039,6358,7838,13523,42.29152845113549,8.74961177253568,0.7704771625414647,0.4701619463136878,2.2730776608249332,0.3003152162277769,0.6826398092131691
inflammatory_macrophage_vs_other_macrophage,CCL3,323456,143673,6385,6415,7838,13523,41.26767032406226,10.624343710715078,0.8146210768053075,0.4743769873548769,1.9576381700942707,0.3402440894504306,0.6660748166571323
inflammatory_macrophage_vs_other_macrophage,G0S2,82633,34645,4456,3442,7838,13523,10.542612911457004,2.561931524070103,0.568512375606022,0.2545293204170672,2.0409282260870203,0.31398305518895475,0.6408168798481764
