observed_fraction,null_mean,null_sd,enrichment_delta,empirical_p_greater,empirical_p_less,n_permutations,radius,status,sample,sample_name,stage,source,target,quantile,radius_multiplier,n_spots,n_source_high,n_target_high,n_overlap_high,overlap_fraction_of_source,target_to_source_fraction,axis_id,axis_label,evidence_type,gene_panel,genes
0.5911379657603223,0.4081168177240684,0.01105219422782175,0.1830211480362539,0.009900990099009901,1.0,100,395.42508772206145,ok,GSM9226214,P22_AAH,AAH,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_target,0.75,1.0,7943,1986,1986,936,0.47129909365558914,0.5629405840886204,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,target_near_epithelial_progenitor,target,"IL1R1,IL1RAP,NFKBIA"
0.5206445115810675,0.40884189325276926,0.011449948371751551,0.11180261832829824,0.009900990099009901,1.0,100,395.42508772206145,ok,GSM9226214,P22_AAH,AAH,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_source,0.75,1.0,7943,1986,1986,823,0.41440080563947634,0.5050352467270897,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO"
0.5709969788519638,0.4061077542799596,0.011214130823283907,0.16488922457200417,0.009900990099009901,1.0,100,395.42508772206145,ok,GSM9226214,P22_AAH,AAH,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_target,0.75,1.0,7943,1986,1986,900,0.45317220543806647,0.5548841893252769,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44"
0.5443101711983888,0.40954682779456175,0.01244674704630076,0.134763343403827,0.009900990099009901,1.0,100,395.42508772206145,ok,GSM9226214,P22_AAH,AAH,epithelial_progenitor_like,mif_cd74_cxcr4_source,0.75,1.0,7943,1986,1986,785,0.39526686807653577,0.48992950654582074,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF
0.581067472306143,0.4088872104733131,0.011680784739420321,0.17218026183282986,0.009900990099009901,1.0,100,395.42508772206145,ok,GSM9226214,P22_AAH,AAH,epithelial_progenitor_like,mif_cd74_cxcr4_target,0.75,1.0,7943,1986,1986,973,0.48992950654582074,0.5881168177240684,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44"
0.11329305135951662,0.12117321248741188,0.0073782198353694465,-0.00788016112789526,0.8415841584158416,0.18811881188118812,100,395.42508772206145,ok,GSM9226214,P22_AAH,AAH,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_source,0.75,1.0,7943,1986,533,158,0.07955689828801611,0.37523452157598497,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,source_near_epithelial_progenitor,source,"CXCL9,CXCL10"
0.0649546827794562,0.0514501510574018,0.005696452639604868,0.013504531722054396,0.0297029702970297,0.9801980198019802,100,395.42508772206145,ok,GSM9226214,P22_AAH,AAH,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_target,0.75,1.0,7943,1986,221,70,0.035246727089627394,0.4298642533936652,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,target_near_epithelial_progenitor,target,CXCR3
0.5747982619490999,0.4109404096834264,0.008080532284765839,0.1638578522656735,0.009900990099009901,1.0,100,395.32391781929914,ok,GSM9226215,P22_AIS,AIS,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_source,0.75,1.0,12886,3222,3222,1500,0.4655493482309125,0.5685909373060211,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3"
0.6778398510242085,0.41344506517690865,0.009125562673404346,0.26439478584729986,0.009900990099009901,1.0,100,395.32391781929914,ok,GSM9226215,P22_AIS,AIS,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_target,0.75,1.0,12886,3222,3222,1859,0.5769708255741776,0.6738050900062074,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,target_near_epithelial_progenitor,target,"CD44,ITGAV,ITGB1,ITGA5"
0.5310366232153941,0.41220360024829295,0.007973975145288078,0.11883302296710119,0.009900990099009901,1.0,100,395.32391781929914,ok,GSM9226215,P22_AIS,AIS,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_source,0.75,1.0,12886,3222,3222,1340,0.4158907510862818,0.5164494103041589,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,source_near_epithelial_progenitor,source,"IL1B,TNF,CXCL8,CCL3,CCL4,NLRP3"
0.643699565487275,0.40939168218497834,0.008147857155204663,0.23430788330229668,0.009900990099009901,1.0,100,395.32391781929914,ok,GSM9226215,P22_AIS,AIS,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_target,0.75,1.0,12886,3222,3222,1730,0.5369335816263191,0.6371818746120422,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,target_near_epithelial_progenitor,target,"IL1R1,IL1RAP,NFKBIA"
0.5664183736809435,0.4134326505276226,0.007490821226975498,0.15298572315332087,0.009900990099009901,1.0,100,395.32391781929914,ok,GSM9226215,P22_AIS,AIS,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_source,0.75,1.0,12886,3222,3222,1469,0.4559279950341403,0.563625077591558,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO"
0.6471135940409684,0.4114183736809435,0.009426691444141662,0.23569522036002483,0.009900990099009901,1.0,100,395.32391781929914,ok,GSM9226215,P22_AIS,AIS,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_target,0.75,1.0,12886,3222,3222,1711,0.5310366232153941,0.6297330850403476,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44"
0.5701427684667908,0.41144320297951587,0.008631842690279942,0.15869956548727493,0.009900990099009901,1.0,100,395.32391781929914,ok,GSM9226215,P22_AIS,AIS,epithelial_progenitor_like,mif_cd74_cxcr4_source,0.75,1.0,12886,3222,3222,1374,0.4264432029795158,0.5148975791433892,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF
0.638423339540658,0.41052451893234015,0.00861438010831349,0.22789882060831784,0.009900990099009901,1.0,100,395.32391781929914,ok,GSM9226215,P22_AIS,AIS,epithelial_progenitor_like,mif_cd74_cxcr4_target,0.75,1.0,12886,3222,3222,1767,0.5484171322160148,0.6433891992551211,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44"
0.18280571073867163,0.17104283054003727,0.005752124219025685,0.011762880198634362,0.009900990099009901,1.0,100,395.32391781929914,ok,GSM9226215,P22_AIS,AIS,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_source,0.75,1.0,12886,3222,1221,379,0.11762880198634389,0.407043407043407,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,source_near_epithelial_progenitor,source,"CXCL9,CXCL10"
0.0595903165735568,0.044981378026070766,0.0037171393086393896,0.01460893854748603,0.009900990099009901,1.0,100,395.32391781929914,ok,GSM9226215,P22_AIS,AIS,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_target,0.75,1.0,12886,3222,302,119,0.03693358162631906,0.4768211920529801,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,target_near_epithelial_progenitor,target,CXCR3
0.6450768727510632,0.45541053320248603,0.009158208379671264,0.18966633954857715,0.009900990099009901,1.0,100,396.0467144163678,ok,GSM9226216,P22_LUAD,LUAD,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_source,0.75,1.0,12229,3057,3057,1631,0.5335296041871116,0.6565260058881256,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3"
0.7157343801112201,0.4556820412168793,0.009126912682211948,0.2600523388943409,0.009900990099009901,1.0,100,396.0467144163678,ok,GSM9226216,P22_LUAD,LUAD,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_target,0.75,1.0,12229,3057,3057,1831,0.5989532221131828,0.700032711808963,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,target_near_epithelial_progenitor,target,"CD44,ITGAV,ITGB1,ITGA5"
0.6097481190709846,0.4569741576709193,0.010946127767908384,0.15277396140006527,0.009900990099009901,1.0,100,396.0467144163678,ok,GSM9226216,P22_LUAD,LUAD,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_source,0.75,1.0,12229,3057,3057,1308,0.4278704612365064,0.5662414131501472,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,source_near_epithelial_progenitor,source,"IL1B,TNF,CXCL8,CCL3,CCL4,NLRP3"
0.722930978083088,0.45590448151782803,0.008364560411469015,0.26702649656526,0.009900990099009901,1.0,100,396.0467144163678,ok,GSM9226216,P22_LUAD,LUAD,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_target,0.75,1.0,12229,3057,3057,1798,0.5881583251553811,0.7105004906771345,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,target_near_epithelial_progenitor,target,"IL1R1,IL1RAP,NFKBIA"
0.6087667648020936,0.45620870134118413,0.0099830887064203,0.15255806346090944,0.009900990099009901,1.0,100,396.0467144163678,ok,GSM9226216,P22_LUAD,LUAD,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_source,0.75,1.0,12229,3057,3057,1500,0.49067713444553485,0.6208701341184167,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO"
0.7118089630356559,0.45512921164540393,0.009343095594829081,0.25667975139025195,0.009900990099009901,1.0,100,396.0467144163678,ok,GSM9226216,P22_LUAD,LUAD,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_target,0.75,1.0,12229,3057,3057,1760,0.5757278377494276,0.6967615309126595,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44"
0.6404972194962382,0.4565063788027477,0.009182574089296958,0.18399084069349048,0.009900990099009901,1.0,100,396.0467144163678,ok,GSM9226216,P22_LUAD,LUAD,epithelial_progenitor_like,mif_cd74_cxcr4_source,0.75,1.0,12229,3057,3057,1399,0.4576382073928688,0.582597317631665,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF
0.7340529931305201,0.45579653254825,0.009086519694336713,0.2782564605822701,0.009900990099009901,1.0,100,396.0467144163678,ok,GSM9226216,P22_LUAD,LUAD,epithelial_progenitor_like,mif_cd74_cxcr4_target,0.75,1.0,12229,3057,3057,1924,0.629375204448806,0.7399411187438666,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44"
0.34052993130520115,0.2713084723585214,0.007785842985689453,0.06922145894667975,0.009900990099009901,1.0,100,396.0467144163678,ok,GSM9226216,P22_LUAD,LUAD,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_source,0.75,1.0,12229,3057,1696,644,0.21066404972194963,0.5306603773584906,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,source_near_epithelial_progenitor,source,"CXCL9,CXCL10"
0.1619234543670265,0.10820085050703301,0.005584351455189559,0.05372260385999347,0.009900990099009901,1.0,100,396.0467144163678,ok,GSM9226216,P22_LUAD,LUAD,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_target,0.75,1.0,12229,3057,641,262,0.08570493948315341,0.5460218408736349,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,target_near_epithelial_progenitor,target,CXCR3
0.4921968787515006,0.38588635454181675,0.009811290125734696,0.10631052420968384,0.009900990099009901,1.0,100,382.5310444918164,ok,GSM9226217,P23_AIS1,AIS,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_source,0.75,1.0,9996,2499,2499,995,0.3981592637054822,0.4545818327330932,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3"
0.6574629851940776,0.38724289715886356,0.009534384237006581,0.2702200880352141,0.009900990099009901,1.0,100,382.5310444918164,ok,GSM9226217,P23_AIS1,AIS,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_target,0.75,1.0,9996,2499,2499,1430,0.5722288915566226,0.6218487394957983,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,target_near_epithelial_progenitor,target,"CD44,ITGAV,ITGB1,ITGA5"
0.3953581432573029,0.3858303321328531,0.010433145335278558,0.009527811124449781,0.15841584158415842,0.8613861386138614,100,382.5310444918164,ok,GSM9226217,P23_AIS1,AIS,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_source,0.75,1.0,9996,2499,2499,711,0.2845138055222089,0.34933973589435774,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,source_near_epithelial_progenitor,source,"IL1B,TNF,CXCL8,CCL3,CCL4,NLRP3"
0.6598639455782312,0.38809123649459787,0.010504221120849791,0.2717727090836334,0.009900990099009901,1.0,100,382.5310444918164,ok,GSM9226217,P23_AIS1,AIS,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_target,0.75,1.0,9996,2499,2499,1403,0.5614245698279312,0.6142456982793117,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,target_near_epithelial_progenitor,target,"IL1R1,IL1RAP,NFKBIA"
0.4909963985594238,0.38670268107242906,0.00874982937831797,0.10429371748699473,0.009900990099009901,1.0,100,382.5310444918164,ok,GSM9226217,P23_AIS1,AIS,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_source,0.75,1.0,9996,2499,2499,1019,0.40776310524209686,0.46378551420568226,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO"
0.6342537014805922,0.38904761904761914,0.010347552286360237,0.2452060824329731,0.009900990099009901,1.0,100,382.5310444918164,ok,GSM9226217,P23_AIS1,AIS,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_target,0.75,1.0,9996,2499,2499,1338,0.5354141656662665,0.5922368947579032,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44"
0.5666266506602641,0.38755102040816325,0.009449937015014623,0.17907563025210083,0.009900990099009901,1.0,100,382.5310444918164,ok,GSM9226217,P23_AIS1,AIS,epithelial_progenitor_like,mif_cd74_cxcr4_source,0.75,1.0,9996,2499,2499,1093,0.437374949979992,0.5074029611844738,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF
0.6326530612244898,0.3863185274109643,0.009368731920589419,0.24633453381352555,0.009900990099009901,1.0,100,382.5310444918164,ok,GSM9226217,P23_AIS1,AIS,epithelial_progenitor_like,mif_cd74_cxcr4_target,0.75,1.0,9996,2499,2499,1412,0.5650260104041617,0.6122448979591837,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44"
0.34253701480592236,0.26453781512605046,0.009739749454783881,0.0779991996798719,0.009900990099009901,1.0,100,382.5310444918164,ok,GSM9226217,P23_AIS1,AIS,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_source,0.75,1.0,9996,2499,1616,652,0.2609043617446979,0.46782178217821785,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,source_near_epithelial_progenitor,source,"CXCL9,CXCL10"
0.08323329331732693,0.05538615446178472,0.004858544049437228,0.027847138855542207,0.009900990099009901,1.0,100,382.5310444918164,ok,GSM9226217,P23_AIS1,AIS,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_target,0.75,1.0,9996,2499,311,122,0.04881952781112445,0.4662379421221865,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,target_near_epithelial_progenitor,target,CXCR3
0.42851865533801253,0.39711488732914657,0.009673441867540973,0.03140376800886596,0.009900990099009901,1.0,100,382.47222121351507,ok,GSM9226218,P23_AIS2,AIS,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_source,0.75,1.0,10826,2707,2707,889,0.3284078315478389,0.4133727373476173,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3"
0.629479128186184,0.3957369782046547,0.008814856297002347,0.2337421499815293,0.009900990099009901,1.0,100,382.47222121351507,ok,GSM9226218,P23_AIS2,AIS,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_target,0.75,1.0,10826,2707,2707,1418,0.5238271148873291,0.61100849649058,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,target_near_epithelial_progenitor,target,"CD44,ITGAV,ITGB1,ITGA5"
0.4314739564093092,0.39636128555596606,0.008593100738847689,0.03511267085334313,0.009900990099009901,1.0,100,382.47222121351507,ok,GSM9226218,P23_AIS2,AIS,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_source,0.75,1.0,10826,2707,2707,827,0.30550424824529,0.3875138529737717,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,source_near_epithelial_progenitor,source,"IL1B,TNF,CXCL8,CCL3,CCL4,NLRP3"
0.6324344292574806,0.3972700406353896,0.008820402028870482,0.235164388622091,0.009900990099009901,1.0,100,382.47222121351507,ok,GSM9226218,P23_AIS2,AIS,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_target,0.75,1.0,10826,2707,2707,1418,0.5238271148873291,0.6099002585888438,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,target_near_epithelial_progenitor,target,"IL1R1,IL1RAP,NFKBIA"
0.4495751754710011,0.39547100110823785,0.009853580726575146,0.05410417436276327,0.009900990099009901,1.0,100,382.47222121351507,ok,GSM9226218,P23_AIS2,AIS,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_source,0.75,1.0,10826,2707,2707,965,0.356483191725157,0.4336904322127817,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO"
0.5932766900628001,0.3956039896564463,0.008536953370664142,0.19767270040635387,0.009900990099009901,1.0,100,382.47222121351507,ok,GSM9226218,P23_AIS2,AIS,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_target,0.75,1.0,10826,2707,2707,1301,0.4806058367196158,0.5688954562246029,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44"
0.5511636497968231,0.3952789065386036,0.008915823063110704,0.1558847432582195,0.009900990099009901,1.0,100,382.47222121351507,ok,GSM9226218,P23_AIS2,AIS,epithelial_progenitor_like,mif_cd74_cxcr4_source,0.75,1.0,10826,2707,2707,1131,0.41780568895456227,0.5049870705578131,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF
0.5873660879202068,0.39531584780199486,0.008917569941823168,0.19205024011821198,0.009900990099009901,1.0,100,382.47222121351507,ok,GSM9226218,P23_AIS2,AIS,epithelial_progenitor_like,mif_cd74_cxcr4_target,0.75,1.0,10826,2707,2707,1367,0.5049870705578131,0.5814554857776136,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44"
0.4455116364979682,0.3845659401551533,0.009159853340913472,0.06094569634281494,0.009900990099009901,1.0,100,382.47222121351507,ok,GSM9226218,P23_AIS2,AIS,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_source,0.75,1.0,10826,2707,2604,897,0.3313631326191356,0.4293394777265745,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,source_near_epithelial_progenitor,source,"CXCL9,CXCL10"
0.1259697081640192,0.09189139268562986,0.006379293024942175,0.03407831547838934,0.009900990099009901,1.0,100,382.47222121351507,ok,GSM9226218,P23_AIS2,AIS,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_target,0.75,1.0,10826,2707,551,204,0.07536017731806428,0.455535390199637,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,target_near_epithelial_progenitor,target,CXCR3
0.4104258443465492,0.3794933920704846,0.010357844333663626,0.030932452276064615,0.009900990099009901,1.0,100,382.0052355662158,ok,GSM9226219,P23_LUAD,LUAD,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_source,0.75,1.0,10894,2724,2724,882,0.3237885462555066,0.3458149779735683,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3"
0.7000734214390602,0.37970998531571226,0.009668923925612435,0.3203634361233479,0.009900990099009901,1.0,100,382.0052355662158,ok,GSM9226219,P23_LUAD,LUAD,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_target,0.75,1.0,10894,2724,2724,1668,0.6123348017621145,0.6347283406754772,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,target_near_epithelial_progenitor,target,"CD44,ITGAV,ITGB1,ITGA5"
0.2812041116005874,0.3774265785609397,0.009140879809462779,-0.0962224669603523,1.0,0.009900990099009901,100,382.0052355662158,ok,GSM9226219,P23_LUAD,LUAD,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_source,0.75,1.0,10894,2724,2724,548,0.2011747430249633,0.22209985315712188,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,source_near_epithelial_progenitor,source,"IL1B,TNF,CXCL8,CCL3,CCL4,NLRP3"
0.5972834067547724,0.37861967694566806,0.00973689295571489,0.21866372980910437,0.009900990099009901,1.0,100,382.0052355662158,ok,GSM9226219,P23_LUAD,LUAD,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_target,0.75,1.0,10894,2724,2724,1340,0.4919236417033774,0.5176211453744494,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,target_near_epithelial_progenitor,target,"IL1R1,IL1RAP,NFKBIA"
0.3355359765051395,0.3779001468428782,0.010291045910713722,-0.042364170337738705,1.0,0.009900990099009901,100,382.0052355662158,ok,GSM9226219,P23_LUAD,LUAD,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_source,0.75,1.0,10894,2724,2724,715,0.26248164464023493,0.28377386196769455,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO"
0.6009544787077826,0.37825256975036714,0.01048505887274002,0.22270190895741548,0.009900990099009901,1.0,100,382.0052355662158,ok,GSM9226219,P23_LUAD,LUAD,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_target,0.75,1.0,10894,2724,2724,1374,0.5044052863436124,0.5308370044052864,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44"
0.7533039647577092,0.3780910425844346,0.00809145995965741,0.3752129221732746,0.009900990099009901,1.0,100,382.0052355662158,ok,GSM9226219,P23_LUAD,LUAD,epithelial_progenitor_like,mif_cd74_cxcr4_source,0.75,1.0,10894,2724,2724,1768,0.6490455212922174,0.6945668135095447,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF
0.5609397944199707,0.37762114537444935,0.00958272311455695,0.1833186490455213,0.009900990099009901,1.0,100,382.0052355662158,ok,GSM9226219,P23_LUAD,LUAD,epithelial_progenitor_like,mif_cd74_cxcr4_target,0.75,1.0,10894,2724,2724,1317,0.4834801762114537,0.5051395007342144,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44"
0.15528634361233482,0.2698054331864904,0.010332810947377893,-0.1145190895741556,1.0,0.009900990099009901,100,382.0052355662158,ok,GSM9226219,P23_LUAD,LUAD,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_source,0.75,1.0,10894,2724,1847,299,0.10976505139500735,0.18408229561451,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,source_near_epithelial_progenitor,source,"CXCL9,CXCL10"
0.07195301027900147,0.07365638766519825,0.004487798729599341,-0.001703377386196775,0.6435643564356436,0.39603960396039606,100,382.0052355662158,ok,GSM9226219,P23_LUAD,LUAD,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_target,0.75,1.0,10894,2724,476,121,0.044419970631424374,0.27941176470588236,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,target_near_epithelial_progenitor,target,CXCR3
0.41839762611275966,0.4148842729970326,0.012676368367813697,0.003513353115727036,0.44554455445544555,0.6336633663366337,100,394.31586323656825,ok,GSM9226220,P24_AAH,AAH,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_source,0.75,1.0,6738,1685,1685,572,0.3394658753709199,0.428486646884273,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3"
0.627299703264095,0.41588130563798215,0.012184214366417622,0.21141839762611286,0.009900990099009901,1.0,100,394.31586323656825,ok,GSM9226220,P24_AAH,AAH,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_target,0.75,1.0,6738,1685,1685,857,0.5086053412462908,0.5869436201780416,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,target_near_epithelial_progenitor,target,"CD44,ITGAV,ITGB1,ITGA5"
