sample,sample_name,stage,axis_id,axis_label,evidence_type,gene_panel,panel_genes,perturbation_id,perturbation_type,perturbed_genes,perturbation_factor,present_perturbed_genes,missing_perturbed_genes,baseline_panel_mean,perturbed_panel_mean,panel_mean_delta,baseline_observed_fraction,perturbed_observed_fraction,observed_fraction_delta,baseline_n_target_high,perturbed_n_target_high,baseline_status,perturbed_status
GSM9226214,P22_AAH,AAH,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_PLA2G7_x0,gene,PLA2G7,0.0,PLA2G7,,0.016393651183769464,0.01619398420583009,-0.00019966697793937296,0.5362537764350453,0.5342396777442094,-0.002014098690835908,1986,1986,ok,ok
GSM9226214,P22_AAH,AAH,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_PLA2G7_x0p5,gene,PLA2G7,0.5,PLA2G7,,0.016393651183769464,0.016293817694799775,-9.983348896968822e-05,0.5362537764350453,0.5332326283987915,-0.0030211480362538623,1986,1986,ok,ok
GSM9226214,P22_AAH,AAH,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_axis_SPP1_TREM2_PLA2G7_x0,axis,"SPP1,TREM2,PLA2G7",0.0,"SPP1,TREM2,PLA2G7",,0.016393651183769464,0.015782835684406162,-0.0006108154993633014,0.5362537764350453,0.5302114803625377,-0.006042296072507614,1986,1986,ok,ok
GSM9226214,P22_AAH,AAH,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_axis_SPP1_TREM2_PLA2G7_x0p5,axis,"SPP1,TREM2,PLA2G7",0.5,"SPP1,TREM2,PLA2G7",,0.016393651183769464,0.016088243434087813,-0.0003054077496816507,0.5362537764350453,0.5332326283987915,-0.0030211480362538623,1986,1986,ok,ok
GSM9226214,P22_AAH,AAH,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",c1q_apoe_trem2_lgals3_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,0.03578703592302766,0.03548861732746566,-0.0002984185955620042,0.5206445115810675,0.5186304128902316,-0.002014098690835908,1986,1986,ok,ok
GSM9226214,P22_AAH,AAH,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",c1q_apoe_trem2_lgals3_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,0.031327700041191855,0.030631389984880537,-0.0006963100563113188,0.5709969788519638,0.5694864048338368,-0.0015105740181269312,1986,1986,ok,ok
GSM9226214,P22_AAH,AAH,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",c1q_apoe_trem2_lgals3_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,0.03578703592302766,0.035637826625246664,-0.00014920929778099862,0.5206445115810675,0.5191339375629406,-0.0015105740181269312,1986,1986,ok,ok
GSM9226214,P22_AAH,AAH,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",c1q_apoe_trem2_lgals3_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,0.031327700041191855,0.030979545013036198,-0.00034815502815565766,0.5709969788519638,0.5689828801611279,-0.002014098690835908,1986,1986,ok,ok
GSM9226214,P22_AAH,AAH,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_gene_MIF_x0,gene,MIF,0.0,MIF,,0.010747753565753231,0.0,-0.010747753565753231,0.5443101711983888,0.0,-0.5443101711983888,1986,0,ok,insufficient_target_high
GSM9226214,P22_AAH,AAH,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_gene_MIF_x0p5,gene,MIF,0.5,MIF,,0.010747753565753231,0.005373876782876616,-0.005373876782876616,0.5443101711983888,0.5443101711983888,0.0,1986,1986,ok,ok
GSM9226214,P22_AAH,AAH,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD74_x0,gene,CD74,0.0,CD74,,0.11015654437893979,0.023229128076155195,-0.0869274163027846,0.581067472306143,0.5558912386706949,-0.025176233635448075,1986,1986,ok,ok
GSM9226214,P22_AAH,AAH,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD74_x0p5,gene,CD74,0.5,CD74,,0.11015654437893979,0.06669283622754749,-0.043463708151392305,0.581067472306143,0.5785498489425982,-0.0025176233635447742,1986,1986,ok,ok
GSM9226214,P22_AAH,AAH,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CXCR4_x0,gene,CXCR4,0.0,CXCR4,,0.11015654437893979,0.10724022693553609,-0.0029163174434037042,0.581067472306143,0.5886203423967774,0.007552870090634434,1986,1986,ok,ok
GSM9226214,P22_AAH,AAH,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CXCR4_x0p5,gene,CXCR4,0.5,CXCR4,,0.11015654437893979,0.10869838565723794,-0.0014581587217018521,0.581067472306143,0.5830815709969789,0.002014098690835908,1986,1986,ok,ok
GSM9226214,P22_AAH,AAH,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD44_x0,gene,CD44,0.0,CD44,,0.11015654437893979,0.0898437337461883,-0.02031281063275149,0.581067472306143,0.5800604229607251,-0.001007049345417843,1986,1986,ok,ok
GSM9226214,P22_AAH,AAH,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD44_x0p5,gene,CD44,0.5,CD44,,0.11015654437893979,0.10000013906256405,-0.010156405316375738,0.581067472306143,0.5861027190332326,0.0050352467270896595,1986,1986,ok,ok
GSM9226214,P22_AAH,AAH,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0,axis,"MIF,CD74,CXCR4,CD44",0.0,"MIF,CD74,CXCR4,CD44",,0.010747753565753231,0.0,-0.010747753565753231,0.5443101711983888,0.0,-0.5443101711983888,1986,0,ok,insufficient_target_high
GSM9226214,P22_AAH,AAH,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0,axis,"MIF,CD74,CXCR4,CD44",0.0,"MIF,CD74,CXCR4,CD44",,0.11015654437893979,0.0,-0.11015654437893979,0.581067472306143,0.0,-0.581067472306143,1986,0,ok,insufficient_target_high
GSM9226214,P22_AAH,AAH,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0p5,axis,"MIF,CD74,CXCR4,CD44",0.5,"MIF,CD74,CXCR4,CD44",,0.010747753565753231,0.005373876782876616,-0.005373876782876616,0.5443101711983888,0.5443101711983888,0.0,1986,1986,ok,ok
GSM9226214,P22_AAH,AAH,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0p5,axis,"MIF,CD74,CXCR4,CD44",0.5,"MIF,CD74,CXCR4,CD44",,0.11015654437893979,0.055078272189469896,-0.055078272189469896,0.581067472306143,0.581067472306143,0.0,1986,1986,ok,ok
GSM9226215,P22_AIS,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_SPP1_x0,gene,SPP1,0.0,SPP1,,0.016176630097468562,0.016143253643144874,-3.337645432368794e-05,0.5747982619490999,0.5757293606455618,0.0009310986964619072,3222,3222,ok,ok
GSM9226215,P22_AIS,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_SPP1_x0p5,gene,SPP1,0.5,SPP1,,0.016176630097468562,0.01615994187030672,-1.6688227161842234e-05,0.5747982619490999,0.5751086281812539,0.0003103662321539691,3222,3222,ok,ok
GSM9226215,P22_AIS,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,0.016176630097468562,0.01571067490745341,-0.00046595519001515345,0.5747982619490999,0.5763500931098696,0.0015518311607697344,3222,3222,ok,ok
GSM9226215,P22_AIS,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,0.016176630097468562,0.01594365250246099,-0.00023297759500757326,0.5747982619490999,0.5754189944134078,0.0006207324643079382,3222,3222,ok,ok
GSM9226215,P22_AIS,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_PLA2G7_x0,gene,PLA2G7,0.0,PLA2G7,,0.016176630097468562,0.015954471883583163,-0.00022215821388539905,0.5747982619490999,0.5772811918063314,0.0024829298572315306,3222,3222,ok,ok
GSM9226215,P22_AIS,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_PLA2G7_x0p5,gene,PLA2G7,0.5,PLA2G7,,0.016176630097468562,0.016065550990525864,-0.00011107910694269779,0.5747982619490999,0.5763500931098696,0.0015518311607697344,3222,3222,ok,ok
GSM9226215,P22_AIS,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_axis_SPP1_TREM2_PLA2G7_x0,axis,"SPP1,TREM2,PLA2G7",0.0,"SPP1,TREM2,PLA2G7",,0.016176630097468562,0.015455140239244323,-0.0007214898582242387,0.5747982619490999,0.5791433891992551,0.004345127250155234,3222,3222,ok,ok
GSM9226215,P22_AIS,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_axis_SPP1_TREM2_PLA2G7_x0p5,axis,"SPP1,TREM2,PLA2G7",0.5,"SPP1,TREM2,PLA2G7",,0.016176630097468562,0.015815885168356445,-0.00036074492911211675,0.5747982619490999,0.5754189944134078,0.0006207324643079382,3222,3222,ok,ok
GSM9226215,P22_AIS,AIS,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",c1q_apoe_trem2_lgals3_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,0.03530195262355309,0.03490256246068295,-0.00039939016287014045,0.5664183736809435,0.5664183736809435,0.0,3222,3222,ok,ok
GSM9226215,P22_AIS,AIS,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",c1q_apoe_trem2_lgals3_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,0.0302491938159808,0.029317283435950494,-0.0009319103800303069,0.6471135940409684,0.6474239602731223,0.0003103662321539691,3222,3222,ok,ok
GSM9226215,P22_AIS,AIS,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",c1q_apoe_trem2_lgals3_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,0.03530195262355309,0.03510225754211802,-0.00019969508143506676,0.5664183736809435,0.5661080074487895,-0.0003103662321539691,3222,3222,ok,ok
GSM9226215,P22_AIS,AIS,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",c1q_apoe_trem2_lgals3_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,0.0302491938159808,0.029783238625965647,-0.00046595519001515345,0.6471135940409684,0.6468032278088144,-0.0003103662321539691,3222,3222,ok,ok
GSM9226215,P22_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_gene_MIF_x0,gene,MIF,0.0,MIF,,0.009021859990216756,0.0,-0.009021859990216756,0.5701427684667908,0.0,-0.5701427684667908,3222,0,ok,insufficient_target_high
GSM9226215,P22_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_gene_MIF_x0p5,gene,MIF,0.5,MIF,,0.009021859990216756,0.004510929995108378,-0.004510929995108378,0.5701427684667908,0.5701427684667908,0.0,3222,3222,ok,ok
GSM9226215,P22_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD74_x0,gene,CD74,0.0,CD74,,0.10731096479475068,0.02279813794505106,-0.08451282684969962,0.638423339540658,0.6458721291123526,0.007448789571694592,3222,3222,ok,ok
GSM9226215,P22_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD74_x0p5,gene,CD74,0.5,CD74,,0.10731096479475068,0.06505455136990088,-0.0422564134248498,0.638423339540658,0.6449410304158908,0.0065176908752327956,3222,3222,ok,ok
GSM9226215,P22_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CXCR4_x0,gene,CXCR4,0.0,CXCR4,,0.10731096479475068,0.10470092649472523,-0.002610038300025444,0.638423339540658,0.6430788330229671,0.004655493482309092,3222,3222,ok,ok
GSM9226215,P22_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CXCR4_x0p5,gene,CXCR4,0.5,CXCR4,,0.10731096479475068,0.10600594564473796,-0.001305019150012715,0.638423339540658,0.6396648044692738,0.0012414649286157653,3222,3222,ok,ok
GSM9226215,P22_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD44_x0,gene,CD44,0.0,CD44,,0.10731096479475068,0.0871228651497251,-0.020188099645025576,0.638423339540658,0.6309745499689634,-0.007448789571694592,3222,3222,ok,ok
GSM9226215,P22_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD44_x0p5,gene,CD44,0.5,CD44,,0.10731096479475068,0.09721691497223789,-0.010094049822512788,0.638423339540658,0.6337678460583489,-0.004655493482309092,3222,3222,ok,ok
GSM9226215,P22_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0,axis,"MIF,CD74,CXCR4,CD44",0.0,"MIF,CD74,CXCR4,CD44",,0.009021859990216756,0.0,-0.009021859990216756,0.5701427684667908,0.0,-0.5701427684667908,3222,0,ok,insufficient_target_high
GSM9226215,P22_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0,axis,"MIF,CD74,CXCR4,CD44",0.0,"MIF,CD74,CXCR4,CD44",,0.10731096479475068,0.0,-0.10731096479475068,0.638423339540658,0.0,-0.638423339540658,3222,0,ok,insufficient_target_high
GSM9226215,P22_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0p5,axis,"MIF,CD74,CXCR4,CD44",0.5,"MIF,CD74,CXCR4,CD44",,0.009021859990216756,0.004510929995108378,-0.004510929995108378,0.5701427684667908,0.5701427684667908,0.0,3222,3222,ok,ok
GSM9226215,P22_AIS,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0p5,axis,"MIF,CD74,CXCR4,CD44",0.5,"MIF,CD74,CXCR4,CD44",,0.10731096479475068,0.05365548239737534,-0.05365548239737534,0.638423339540658,0.638423339540658,0.0,3222,3222,ok,ok
GSM9226216,P22_LUAD,LUAD,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_SPP1_x0,gene,SPP1,0.0,SPP1,,0.03632200069226892,0.03567686183904422,-0.0006451388532247027,0.6450768727510632,0.6424599280340203,-0.0026169447170428795,3057,3057,ok,ok
GSM9226216,P22_LUAD,LUAD,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_SPP1_x0p5,gene,SPP1,0.5,SPP1,,0.03632200069226892,0.035999431265656565,-0.00032256942661235827,0.6450768727510632,0.6440955184821721,-0.0009813542688911214,3057,3057,ok,ok
GSM9226216,P22_LUAD,LUAD,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,0.03632200069226892,0.03521408910020084,-0.0011079115920680851,0.6450768727510632,0.6463853451095846,0.0013084723585213842,3057,3057,ok,ok
GSM9226216,P22_LUAD,LUAD,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,0.03632200069226892,0.03576804489623488,-0.000553955796034046,0.6450768727510632,0.643114164213281,-0.001962708537782132,3057,3057,ok,ok
GSM9226216,P22_LUAD,LUAD,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_PLA2G7_x0,gene,PLA2G7,0.0,PLA2G7,,0.03632200069226892,0.035649202299359285,-0.0006727983929096376,0.6450768727510632,0.643114164213281,-0.001962708537782132,3057,3057,ok,ok
GSM9226216,P22_LUAD,LUAD,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_PLA2G7_x0p5,gene,PLA2G7,0.5,PLA2G7,,0.03632200069226892,0.0359856014958141,-0.00033639919645482574,0.6450768727510632,0.6437684003925417,-0.0013084723585214952,3057,3057,ok,ok
GSM9226216,P22_LUAD,LUAD,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_axis_SPP1_TREM2_PLA2G7_x0,axis,"SPP1,TREM2,PLA2G7",0.0,"SPP1,TREM2,PLA2G7",,0.03632200069226892,0.03389615185406651,-0.0024258488382024115,0.6450768727510632,0.6450768727510632,0.0,3057,3057,ok,ok
GSM9226216,P22_LUAD,LUAD,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_axis_SPP1_TREM2_PLA2G7_x0p5,axis,"SPP1,TREM2,PLA2G7",0.5,"SPP1,TREM2,PLA2G7",,0.03632200069226892,0.035109076273167714,-0.0012129244191012092,0.6450768727510632,0.6437684003925417,-0.0013084723585214952,3057,3057,ok,ok
GSM9226216,P22_LUAD,LUAD,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",c1q_apoe_trem2_lgals3_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,0.06963951387846165,0.06868987537097472,-0.0009496385074869301,0.6087667648020936,0.6104023552502453,0.001635590448151758,3057,3057,ok,ok
GSM9226216,P22_LUAD,LUAD,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",c1q_apoe_trem2_lgals3_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,0.06303653835094658,0.06082071516681042,-0.0022158231841361634,0.7118089630356559,0.7144259077526988,0.0026169447170428795,3057,3057,ok,ok
GSM9226216,P22_LUAD,LUAD,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",c1q_apoe_trem2_lgals3_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,0.06963951387846165,0.06916469462471818,-0.000474819253743472,0.6087667648020936,0.6087667648020936,0.0,3057,3057,ok,ok
GSM9226216,P22_LUAD,LUAD,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",c1q_apoe_trem2_lgals3_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,0.06303653835094658,0.0619286267588785,-0.0011079115920680782,0.7118089630356559,0.7134445534838076,0.001635590448151758,3057,3057,ok,ok
GSM9226216,P22_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_gene_MIF_x0,gene,MIF,0.0,MIF,,0.01806931259079505,0.0,-0.01806931259079505,0.6404972194962382,0.0,-0.6404972194962382,3057,0,ok,insufficient_target_high
GSM9226216,P22_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_gene_MIF_x0p5,gene,MIF,0.5,MIF,,0.01806931259079505,0.009034656295397524,-0.009034656295397524,0.6404972194962382,0.6404972194962382,0.0,3057,3057,ok,ok
GSM9226216,P22_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD74_x0,gene,CD74,0.0,CD74,,0.21049634316144664,0.050826866695877736,-0.1596694764655689,0.7340529931305201,0.7118089630356559,-0.022244030094864198,3057,3057,ok,ok
GSM9226216,P22_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD74_x0p5,gene,CD74,0.5,CD74,,0.21049634316144664,0.1306616049286622,-0.07983473823278445,0.7340529931305201,0.7304546941445862,-0.00359829898593389,3057,3057,ok,ok
GSM9226216,P22_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CXCR4_x0,gene,CXCR4,0.0,CXCR4,,0.21049634316144664,0.20414520686323576,-0.00635113629821088,0.7340529931305201,0.7383055282957147,0.0042525351651946375,3057,3057,ok,ok
GSM9226216,P22_LUAD,LUAD,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CXCR4_x0p5,gene,CXCR4,0.5,CXCR4,,0.21049634316144664,0.20732077501234117,-0.0031755681491054677,0.7340529931305201,0.7376512921164541,0.003598298985934001,3057,3057,ok,ok
