observed_fraction,null_mean,null_sd,enrichment_delta,empirical_p_greater,empirical_p_less,n_permutations,radius,status,sample,sample_name,stage,source,target,quantile,radius_multiplier,n_spots,n_source_high,n_target_high,n_overlap_high,overlap_fraction_of_source,target_to_source_fraction
0.2719583604424203,0.4021177618737801,0.008603004263512116,-0.13015940143135984,1.0,0.009900990099009901,100,382.47222121351507,ok,GSM9226176,P4_AAH2,AAH,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,12295,3074,3074,574,0.1867273910214704,0.285946649316851
0.4235523747560182,0.40157449577098236,0.008452639399093015,0.021977878985035837,0.009900990099009901,1.0,100,382.47222121351507,ok,GSM9226176,P4_AAH2,AAH,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,12295,3074,3074,889,0.28919973975276514,0.39882888744307093
0.36402081977878986,0.4022836694860117,0.0072416972404261955,-0.038262849707221824,1.0,0.009900990099009901,100,382.47222121351507,ok,GSM9226176,P4_AAH2,AAH,epithelial_progenitor_like,resident_macrophage,0.75,1.0,12295,3074,3074,703,0.22869225764476253,0.33962264150943394
0.3926040061633282,0.43070261941448384,0.009597254066368332,-0.038098613251155655,1.0,0.009900990099009901,100,395.6829538911172,ok,GSM9226177,P4_LUAD,LUAD,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,12978,3245,3245,934,0.2878274268104777,0.3855161787365177
0.20554699537750384,0.4322403697996918,0.00942378257981354,-0.22669337442218798,1.0,0.009900990099009901,100,395.6829538911172,ok,GSM9226177,P4_LUAD,LUAD,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,12978,3245,3245,373,0.11494607087827427,0.18335901386748846
0.1778120184899846,0.42936825885978436,0.008828509811201982,-0.25155624036979973,1.0,0.009900990099009901,100,395.6829538911172,ok,GSM9226177,P4_LUAD,LUAD,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,12978,3245,3245,263,0.0810477657935285,0.14853620955315872
0.13127889060092449,0.4283235747303544,0.009928323613198849,-0.29704468412942986,1.0,0.009900990099009901,100,395.6829538911172,ok,GSM9226177,P4_LUAD,LUAD,epithelial_progenitor_like,resident_macrophage,0.75,1.0,12978,3245,3245,153,0.047149460708782745,0.10631741140215717
0.38483777706392547,0.37534211371667203,0.007436297945687525,0.009495663347253436,0.10891089108910891,0.900990099009901,100,382.890323722081,ok,GSM9226174,P4_Normal,Normal,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,12453,3113,3113,861,0.27658207516864763,0.35881786058464504
0.35014455509155157,0.3755862512046258,0.008183259601061789,-0.02544169611307423,1.0,0.009900990099009901,100,382.890323722081,ok,GSM9226174,P4_Normal,Normal,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,12453,3113,3113,807,0.25923546418246063,0.34436235142948923
0.4494057179569547,0.3755220044972696,0.00936025416646367,0.07388371345968514,0.009900990099009901,1.0,100,382.890323722081,ok,GSM9226174,P4_Normal,Normal,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,12453,3113,3113,1069,0.3433986508191455,0.42724060391904917
0.4217796337937681,0.3758528750401542,0.007872483403578727,0.045926758753613905,0.009900990099009901,1.0,100,382.890323722081,ok,GSM9226174,P4_Normal,Normal,epithelial_progenitor_like,resident_macrophage,0.75,1.0,12453,3113,3113,948,0.30452939286861547,0.39511725024092514
0.45714285714285713,0.37094476190476194,0.00902096963845313,0.08619809523809518,0.009900990099009901,1.0,100,396.8500976439341,ok,GSM9226178,P5_AIS,AIS,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,10499,2625,2625,898,0.3420952380952381,0.4167619047619048
0.4921904761904762,0.3716304761904762,0.008786957095233373,0.12056,0.009900990099009901,1.0,100,396.8500976439341,ok,GSM9226178,P5_AIS,AIS,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,10499,2625,2625,1053,0.40114285714285713,0.47123809523809523
0.33714285714285713,0.37288380952380956,0.01001447066789824,-0.03574095238095243,1.0,0.009900990099009901,100,396.8500976439341,ok,GSM9226178,P5_AIS,AIS,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,10499,2625,2625,631,0.2403809523809524,0.31238095238095237
0.2864761904761905,0.37136380952380954,0.009222843163832156,-0.08488761904761905,1.0,0.009900990099009901,100,396.8500976439341,ok,GSM9226178,P5_AIS,AIS,epithelial_progenitor_like,resident_macrophage,0.75,1.0,10499,2625,2625,491,0.18704761904761905,0.26285714285714284
0.31479642502482624,0.5500761337305528,0.0111461074983491,-0.2352797087057265,1.0,0.009900990099009901,100,397.3675880088863,ok,GSM9226179,P5_LUAD,LUAD,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,12084,3021,3021,453,0.1499503475670308,0.30850711684872556
0.3757034094670639,0.5485236676597154,0.011130359142921218,-0.1728202581926515,1.0,0.009900990099009901,100,397.3675880088863,ok,GSM9226179,P5_LUAD,LUAD,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,12084,3021,3021,535,0.17709367759020192,0.3432638199271764
0.33300231711353856,0.5496127110228402,0.011237208437706148,-0.2166103939093016,1.0,0.009900990099009901,100,397.3675880088863,ok,GSM9226179,P5_LUAD,LUAD,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,12084,3021,3021,448,0.14829526646805694,0.3071830519695465
0.3204237007613373,0.5497980801059251,0.010064751686739547,-0.22937437934458782,1.0,0.009900990099009901,100,397.3675880088863,ok,GSM9226179,P5_LUAD,LUAD,epithelial_progenitor_like,resident_macrophage,0.75,1.0,12084,3021,3021,321,0.10625620655412116,0.2525653757034095
0.5154969718560741,0.4753509084431778,0.00909392687491051,0.04014606341289634,0.009900990099009901,1.0,100,396.0467144163678,ok,GSM9226180,P6_AAH,AAH,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,11229,2807,2807,892,0.3177769861061632,0.47702173138582116
0.45956537228357675,0.47675810473815466,0.010556329540751868,-0.01719273245457792,0.9801980198019802,0.04950495049504951,100,396.0467144163678,ok,GSM9226180,P6_AAH,AAH,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,11229,2807,2807,897,0.31955824723904525,0.48129675810473815
0.5757035981474884,0.4766939793373708,0.009619633740647856,0.0990096188101176,0.009900990099009901,1.0,100,396.0467144163678,ok,GSM9226180,P6_AAH,AAH,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,11229,2807,2807,1052,0.3747773423583897,0.5361596009975063
0.5397221232632704,0.4758033487709299,0.010188707989111976,0.06391877449234051,0.009900990099009901,1.0,100,396.0467144163678,ok,GSM9226180,P6_AAH,AAH,epithelial_progenitor_like,resident_macrophage,0.75,1.0,11229,2807,2807,894,0.31848949055931597,0.4873530459565372
0.47662913681337427,0.4491845786421016,0.009901221563673518,0.02744455817127267,0.009900990099009901,1.0,100,395.6475704462243,ok,GSM9226181,P6_LUAD,LUAD,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,11724,2931,2931,1087,0.370863186625725,0.4558171272603207
0.32719208461276017,0.45077789150460595,0.011855477486339456,-0.12358580689184578,1.0,0.009900990099009901,100,395.6475704462243,ok,GSM9226181,P6_LUAD,LUAD,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,11724,2931,2931,671,0.22893210508358922,0.2913681337427499
0.34834527465029,0.4502285909245991,0.010704586476688443,-0.10188331627430908,1.0,0.009900990099009901,100,395.6475704462243,ok,GSM9226181,P6_LUAD,LUAD,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,11724,2931,2931,674,0.22995564653701808,0.31559194814056635
0.23029682702149437,0.44965540771067886,0.011088412932734227,-0.21935858068918448,1.0,0.009900990099009901,100,395.6475704462243,ok,GSM9226181,P6_LUAD,LUAD,epithelial_progenitor_like,resident_macrophage,0.75,1.0,11724,2931,2931,346,0.11804844762879563,0.18048447628795633
0.5434782608695652,0.42080199764982373,0.01027095911382926,0.12267626321974145,0.009900990099009901,1.0,100,395.32391781929914,ok,GSM9226182,P7_LUAD1,LUAD,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,13616,3404,3404,1240,0.36427732079905994,0.45417156286721505
0.5434782608695652,0.41933607520564037,0.00856181731859098,0.12414218566392482,0.009900990099009901,1.0,100,395.32391781929914,ok,GSM9226182,P7_LUAD1,LUAD,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,13616,3404,3404,1442,0.4236192714453584,0.5223266745005876
0.4145123384253819,0.41809048178613395,0.009450682221677319,-0.003578143360752073,0.7128712871287128,0.32673267326732675,100,395.32391781929914,ok,GSM9226182,P7_LUAD1,LUAD,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,13616,3404,3404,982,0.2884841363102233,0.3484136310223267
0.5387779083431258,0.421180963572268,0.010046423912237366,0.1175969447708578,0.009900990099009901,1.0,100,395.32391781929914,ok,GSM9226182,P7_LUAD1,LUAD,epithelial_progenitor_like,resident_macrophage,0.75,1.0,13616,3404,3404,1214,0.35663924794359575,0.44242068155111636
0.6301621290914653,0.4065769348424595,0.009094294774440386,0.2235851942490058,0.009900990099009901,1.0,100,395.47945585074325,ok,GSM9226183,P7_LUAD2,LUAD,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,13074,3269,3269,1738,0.5316610584276538,0.6197613949219944
0.6115019883756501,0.4067207096971551,0.009246304479248256,0.20478127867849494,0.009900990099009901,1.0,100,395.47945585074325,ok,GSM9226183,P7_LUAD2,LUAD,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,13074,3269,3269,1655,0.5062710308962985,0.5851942490058122
0.5542979504435607,0.40838176812480886,0.009358255138071751,0.1459161823187518,0.009900990099009901,1.0,100,395.47945585074325,ok,GSM9226183,P7_LUAD2,LUAD,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,13074,3269,3269,1439,0.440195778525543,0.5264606913429183
0.44080758641786477,0.40767818904863873,0.0089696528759392,0.033129397369226044,0.009900990099009901,1.0,100,395.47945585074325,ok,GSM9226183,P7_LUAD2,LUAD,epithelial_progenitor_like,resident_macrophage,0.75,1.0,13074,3269,3269,933,0.28540838176812483,0.37106148669317834
0.4988253719655442,0.4433672670321066,0.015438391130061563,0.05545810493343761,0.009900990099009901,1.0,100,396.7883566840136,ok,GSM9226184,P8_AIS,AIS,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,5108,1277,1277,398,0.3116679718089272,0.4119028974158183
0.4964761158966327,0.44837901331245106,0.015304121237051918,0.04809710258418165,0.009900990099009901,1.0,100,396.7883566840136,ok,GSM9226184,P8_AIS,AIS,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,5108,1277,1277,465,0.36413469068128423,0.4667188723570869
0.4706342991386061,0.44477682067345337,0.014833792225431762,0.02585747846515274,0.04950495049504951,0.9603960396039604,100,396.7883566840136,ok,GSM9226184,P8_AIS,AIS,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,5108,1277,1277,398,0.3116679718089272,0.413469068128426
0.2803445575567737,0.2739702427564604,0.012967156363522163,0.006374314800313252,0.33663366336633666,0.693069306930693,100,396.7883566840136,ok,GSM9226184,P8_AIS,AIS,epithelial_progenitor_like,resident_macrophage,0.75,1.0,5108,1277,730,190,0.14878621769772904,0.38082191780821917
0.7187598861119899,0.3668965517241379,0.009649656718240352,0.35186333438785206,0.009900990099009901,1.0,100,395.3150642209325,ok,GSM9226185,P8_LUAD,LUAD,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,12642,3161,3161,2128,0.6732046820626384,0.7026257513445112
0.7099019297690604,0.36546978804175895,0.008214099424751254,0.34443214172730147,0.009900990099009901,1.0,100,395.3150642209325,ok,GSM9226185,P8_LUAD,LUAD,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,12642,3161,3161,2162,0.6839607719076242,0.7083201518506802
0.6504270800379627,0.3656627649478014,0.009511311492474153,0.28476431509016126,0.009900990099009901,1.0,100,395.3150642209325,ok,GSM9226185,P8_LUAD,LUAD,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,12642,3161,3161,1798,0.5688073394495413,0.6061372983233154
0.42043657070547297,0.21956342929452702,0.00838059416150479,0.20087314141094595,0.009900990099009901,1.0,100,395.3150642209325,ok,GSM9226185,P8_LUAD,LUAD,epithelial_progenitor_like,resident_macrophage,0.75,1.0,12642,3161,1796,994,0.31445745017399557,0.5835189309576837
0.41857923497267757,0.41236429872495445,0.008582671289712029,0.006214936247723124,0.27722772277227725,0.7425742574257426,100,395.18097120180266,ok,GSM9226186,P9_AAH,AAH,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,10979,2745,2745,762,0.27759562841530055,0.38688524590163936
0.36247723132969034,0.41190892531876144,0.01070573483784215,-0.0494316939890711,1.0,0.009900990099009901,100,395.18097120180266,ok,GSM9226186,P9_AAH,AAH,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,10979,2745,2745,690,0.25136612021857924,0.35737704918032787
0.4069216757741348,0.41234972677595627,0.008068001631112891,-0.005428051001821477,0.801980198019802,0.24752475247524752,100,395.18097120180266,ok,GSM9226186,P9_AAH,AAH,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,10979,2745,2745,735,0.2677595628415301,0.38579234972677595
0.3238615664845173,0.32783970856102007,0.008402863718498707,-0.003978142076502766,0.7128712871287128,0.297029702970297,100,395.18097120180266,ok,GSM9226186,P9_AAH,AAH,epithelial_progenitor_like,resident_macrophage,0.75,1.0,10979,2745,2115,538,0.19599271402550092,0.3735224586288416
0.4591947769314472,0.4861407326804498,0.009108155633220358,-0.026945955749002604,1.0,0.009900990099009901,100,395.42508772206145,ok,GSM9226187,P9_AIS,AIS,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,11029,2757,2757,728,0.2640551323902793,0.426550598476605
0.4682626042800145,0.4866702937976061,0.009700935844809164,-0.01840768951759164,0.9603960396039604,0.04950495049504951,100,395.42508772206145,ok,GSM9226187,P9_AIS,AIS,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,11029,2757,2757,853,0.3093942691331157,0.4740660137830976
0.5074356184258252,0.4854805948494741,0.00911036723692126,0.021955023576351096,0.0297029702970297,0.9801980198019802,100,395.42508772206145,ok,GSM9226187,P9_AIS,AIS,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,11029,2757,2757,908,0.3293434892999637,0.4860355458832064
0.3891911498005078,0.42733043162858186,0.010010649749694362,-0.03813928182807408,1.0,0.009900990099009901,100,395.42508772206145,ok,GSM9226187,P9_AIS,AIS,epithelial_progenitor_like,resident_macrophage,0.75,1.0,11029,2757,2362,624,0.22633297062023938,0.41490262489415747
0.5224274406332454,0.3925560686015832,0.009261424687140406,0.1298713720316622,0.009900990099009901,1.0,100,395.32391781929914,ok,GSM9226188,P9_LUAD,LUAD,epithelial_progenitor_like,spp1_macrophage,0.75,1.0,12127,3032,3032,1219,0.4020448548812665,0.4746042216358839
0.5402374670184696,0.39130936675461747,0.00854431016764771,0.14892810026385217,0.009900990099009901,1.0,100,395.32391781929914,ok,GSM9226188,P9_LUAD,LUAD,epithelial_progenitor_like,c1q_macrophage,0.75,1.0,12127,3032,3032,1404,0.4630606860158311,0.5237467018469657
0.5296833773087071,0.39070910290237465,0.009007837558491025,0.13897427440633242,0.009900990099009901,1.0,100,395.32391781929914,ok,GSM9226188,P9_LUAD,LUAD,epithelial_progenitor_like,inflammatory_macrophage,0.75,1.0,12127,3032,3032,1288,0.42480211081794195,0.4868073878627968
0.4350263852242744,0.3906959102902375,0.009266197503152992,0.04433047493403691,0.009900990099009901,1.0,100,395.32391781929914,ok,GSM9226188,P9_LUAD,LUAD,epithelial_progenitor_like,resident_macrophage,0.75,1.0,12127,3032,3032,881,0.2905672823218997,0.36576517150395776
