sample,sample_name,stage,context,score,n_cells,mean_score
GSM9237938,P14_AIS,AIS,all_cells,refined_epithelial_progenitor_like,5026,0.39012338223265114
GSM9237938,P14_AIS,AIS,all_cells,refined_spp1_macrophage,5026,0.13322670856300983
GSM9237938,P14_AIS,AIS,all_cells,refined_c1q_macrophage,5026,0.399004651554254
GSM9237938,P14_AIS,AIS,all_cells,refined_inflammatory_macrophage,5026,0.11872435712601932
GSM9237938,P14_AIS,AIS,epithelial,epithelial,1818,2.006730579973627
GSM9237938,P14_AIS,AIS,epithelial,macrophage,1818,0.12456481900129329
GSM9237938,P14_AIS,AIS,epithelial,epithelial_progenitor_like,1818,1.343045194137175
GSM9237938,P14_AIS,AIS,epithelial,spp1_macrophage,1818,0.6282855073758189
GSM9237938,P14_AIS,AIS,epithelial,c1q_macrophage,1818,0.12165027406000337
GSM9237938,P14_AIS,AIS,epithelial,inflammatory_macrophage,1818,0.19258119537499865
GSM9237938,P14_AIS,AIS,epithelial,refined_epithelial_progenitor_like,1818,0.683548232569311
GSM9237938,P14_AIS,AIS,epithelial,refined_spp1_macrophage,1818,0.17363505132775045
GSM9237938,P14_AIS,AIS,epithelial,refined_c1q_macrophage,1818,0.3097528916798033
GSM9237938,P14_AIS,AIS,epithelial,refined_inflammatory_macrophage,1818,0.11591442729102404
GSM9237938,P14_AIS,AIS,macrophage,epithelial,698,0.5486594058177101
GSM9237938,P14_AIS,AIS,macrophage,macrophage,698,2.275058980240943
GSM9237938,P14_AIS,AIS,macrophage,epithelial_progenitor_like,698,0.10873522266975937
GSM9237938,P14_AIS,AIS,macrophage,spp1_macrophage,698,1.6870124054551612
GSM9237938,P14_AIS,AIS,macrophage,c1q_macrophage,698,2.6806923904341993
GSM9237938,P14_AIS,AIS,macrophage,inflammatory_macrophage,698,0.24803753167923204
GSM9237938,P14_AIS,AIS,macrophage,refined_epithelial_progenitor_like,698,0.21828684061609976
GSM9237938,P14_AIS,AIS,macrophage,refined_spp1_macrophage,698,0.19265885761368312
GSM9237938,P14_AIS,AIS,macrophage,refined_c1q_macrophage,698,1.3856001129338995
GSM9237938,P14_AIS,AIS,macrophage,refined_inflammatory_macrophage,698,0.11801535844221908
GSM9237939,P14_LUAD,LUAD,all_cells,epithelial,4470,1.2948091417733656
GSM9237939,P14_LUAD,LUAD,all_cells,macrophage,4470,0.3349981075187671
GSM9237939,P14_LUAD,LUAD,all_cells,epithelial_progenitor_like,4470,0.8388598009851482
GSM9237939,P14_LUAD,LUAD,all_cells,spp1_macrophage,4470,0.48931998227796697
GSM9237939,P14_LUAD,LUAD,all_cells,c1q_macrophage,4470,0.33507064785920926
GSM9237939,P14_LUAD,LUAD,all_cells,inflammatory_macrophage,4470,0.18831536252204492
GSM9237939,P14_LUAD,LUAD,all_cells,refined_epithelial_progenitor_like,4470,0.5174464373077373
GSM9237939,P14_LUAD,LUAD,all_cells,refined_spp1_macrophage,4470,0.1315731018564382
GSM9237939,P14_LUAD,LUAD,all_cells,refined_c1q_macrophage,4470,0.2747917576296256
GSM9237939,P14_LUAD,LUAD,all_cells,refined_inflammatory_macrophage,4470,0.15038667119394117
GSM9237939,P14_LUAD,LUAD,epithelial,epithelial,2088,1.9558377749788511
GSM9237939,P14_LUAD,LUAD,epithelial,macrophage,2088,0.16583132958252245
GSM9237939,P14_LUAD,LUAD,epithelial,epithelial_progenitor_like,2088,1.4992741867425465
GSM9237939,P14_LUAD,LUAD,epithelial,spp1_macrophage,2088,0.5898296486930238
GSM9237939,P14_LUAD,LUAD,epithelial,c1q_macrophage,2088,0.1400893453948081
GSM9237939,P14_LUAD,LUAD,epithelial,inflammatory_macrophage,2088,0.23600934660525372
GSM9237939,P14_LUAD,LUAD,epithelial,refined_epithelial_progenitor_like,2088,0.8503266084897402
GSM9237939,P14_LUAD,LUAD,epithelial,refined_spp1_macrophage,2088,0.17209773578534418
GSM9237939,P14_LUAD,LUAD,epithelial,refined_c1q_macrophage,2088,0.2994190655036711
GSM9237939,P14_LUAD,LUAD,epithelial,refined_inflammatory_macrophage,2088,0.15669250339635366
GSM9237939,P14_LUAD,LUAD,macrophage,epithelial,330,0.6858050896713044
GSM9237939,P14_LUAD,LUAD,macrophage,macrophage,330,2.1172494968984874
GSM9237939,P14_LUAD,LUAD,macrophage,epithelial_progenitor_like,330,0.237503040257652
GSM9237939,P14_LUAD,LUAD,macrophage,spp1_macrophage,330,1.1844521919909146
GSM9237939,P14_LUAD,LUAD,macrophage,c1q_macrophage,330,2.4495186472295436
GSM9237939,P14_LUAD,LUAD,macrophage,inflammatory_macrophage,330,0.2139931654481543
GSM9237939,P14_LUAD,LUAD,macrophage,refined_epithelial_progenitor_like,330,0.2096185032464679
GSM9237939,P14_LUAD,LUAD,macrophage,refined_spp1_macrophage,330,0.16107019251335328
GSM9237939,P14_LUAD,LUAD,macrophage,refined_c1q_macrophage,330,0.7759080596285757
GSM9237939,P14_LUAD,LUAD,macrophage,refined_inflammatory_macrophage,330,0.16138137962558582
GSM9237940,P15_Normal,Normal,all_cells,epithelial,2282,0.5849395097601918
GSM9237940,P15_Normal,Normal,all_cells,macrophage,2282,0.1792595176978113
GSM9237940,P15_Normal,Normal,all_cells,epithelial_progenitor_like,2282,0.3515656746557515
GSM9237940,P15_Normal,Normal,all_cells,spp1_macrophage,2282,0.27393635000752803
GSM9237940,P15_Normal,Normal,all_cells,c1q_macrophage,2282,0.18894714786926836
GSM9237940,P15_Normal,Normal,all_cells,inflammatory_macrophage,2282,0.1459793844555181
GSM9237940,P15_Normal,Normal,all_cells,refined_epithelial_progenitor_like,2282,0.3045515414133809
GSM9237940,P15_Normal,Normal,all_cells,refined_spp1_macrophage,2282,0.10108761515003865
GSM9237940,P15_Normal,Normal,all_cells,refined_c1q_macrophage,2282,0.18210314200511224
GSM9237940,P15_Normal,Normal,all_cells,refined_inflammatory_macrophage,2282,0.14370607389244705
GSM9237940,P15_Normal,Normal,epithelial,epithelial,532,1.5497383072418909
GSM9237940,P15_Normal,Normal,epithelial,macrophage,532,0.057348987882637856
GSM9237940,P15_Normal,Normal,epithelial,epithelial_progenitor_like,532,1.2027922974518543
GSM9237940,P15_Normal,Normal,epithelial,spp1_macrophage,532,0.5129715358846437
GSM9237940,P15_Normal,Normal,epithelial,c1q_macrophage,532,0.05435887693906843
GSM9237940,P15_Normal,Normal,epithelial,inflammatory_macrophage,532,0.2140304294870629
GSM9237940,P15_Normal,Normal,epithelial,refined_epithelial_progenitor_like,532,0.7527123044226524
GSM9237940,P15_Normal,Normal,epithelial,refined_spp1_macrophage,532,0.16350410139465776
GSM9237940,P15_Normal,Normal,epithelial,refined_c1q_macrophage,532,0.22126972605650305
GSM9237940,P15_Normal,Normal,epithelial,refined_inflammatory_macrophage,532,0.1650224606825471
GSM9237940,P15_Normal,Normal,macrophage,epithelial,142,0.24615955930087283
GSM9237940,P15_Normal,Normal,macrophage,macrophage,142,1.686168066550076
GSM9237940,P15_Normal,Normal,macrophage,epithelial_progenitor_like,142,0.057549926728358757
GSM9237940,P15_Normal,Normal,macrophage,spp1_macrophage,142,0.7833964077212308
GSM9237940,P15_Normal,Normal,macrophage,c1q_macrophage,142,1.9528936618697668
GSM9237940,P15_Normal,Normal,macrophage,inflammatory_macrophage,142,0.3125988584575664
GSM9237940,P15_Normal,Normal,macrophage,refined_epithelial_progenitor_like,142,0.15528341108528285
GSM9237940,P15_Normal,Normal,macrophage,refined_spp1_macrophage,142,0.1082861025973385
GSM9237940,P15_Normal,Normal,macrophage,refined_c1q_macrophage,142,0.7217172335900406
GSM9237940,P15_Normal,Normal,macrophage,refined_inflammatory_macrophage,142,0.23369405127829693
GSM9237941,P15_MIA,MIA,all_cells,epithelial,4850,0.7776176076980458
GSM9237941,P15_MIA,MIA,all_cells,macrophage,4850,0.24839494664734432
GSM9237941,P15_MIA,MIA,all_cells,epithelial_progenitor_like,4850,0.4599165166617122
GSM9237941,P15_MIA,MIA,all_cells,spp1_macrophage,4850,0.3530205918371694
GSM9237941,P15_MIA,MIA,all_cells,c1q_macrophage,4850,0.2721641483598131
GSM9237941,P15_MIA,MIA,all_cells,inflammatory_macrophage,4850,0.1583711487158075
GSM9237941,P15_MIA,MIA,all_cells,refined_epithelial_progenitor_like,4850,0.35902322085579963
GSM9237941,P15_MIA,MIA,all_cells,refined_spp1_macrophage,4850,0.12061947713661839
GSM9237941,P15_MIA,MIA,all_cells,refined_c1q_macrophage,4850,0.25695702233434
GSM9237941,P15_MIA,MIA,all_cells,refined_inflammatory_macrophage,4850,0.13157120762256266
GSM9237941,P15_MIA,MIA,epithelial,epithelial,1274,1.6758112486682752
GSM9237941,P15_MIA,MIA,epithelial,macrophage,1274,0.09652865895894004
GSM9237941,P15_MIA,MIA,epithelial,epithelial_progenitor_like,1274,1.3216985414967277
GSM9237941,P15_MIA,MIA,epithelial,spp1_macrophage,1274,0.5619698591307116
GSM9237941,P15_MIA,MIA,epithelial,c1q_macrophage,1274,0.09360528659581291
GSM9237941,P15_MIA,MIA,epithelial,inflammatory_macrophage,1274,0.19712200308429917
GSM9237941,P15_MIA,MIA,epithelial,refined_epithelial_progenitor_like,1274,0.783671869470569
GSM9237941,P15_MIA,MIA,epithelial,refined_spp1_macrophage,1274,0.19248100658651499
GSM9237941,P15_MIA,MIA,epithelial,refined_c1q_macrophage,1274,0.297364960979063
GSM9237941,P15_MIA,MIA,epithelial,refined_inflammatory_macrophage,1274,0.12390448763636337
GSM9237941,P15_MIA,MIA,macrophage,epithelial,321,0.4241329109732876
GSM9237941,P15_MIA,MIA,macrophage,macrophage,321,2.0670416423521822
GSM9237941,P15_MIA,MIA,macrophage,epithelial_progenitor_like,321,0.12285348659725925
GSM9237941,P15_MIA,MIA,macrophage,spp1_macrophage,321,1.0482573171352847
GSM9237941,P15_MIA,MIA,macrophage,c1q_macrophage,321,2.4177917255177266
GSM9237941,P15_MIA,MIA,macrophage,inflammatory_macrophage,321,0.29778743371050487
GSM9237941,P15_MIA,MIA,macrophage,refined_epithelial_progenitor_like,321,0.21371468711978084
GSM9237941,P15_MIA,MIA,macrophage,refined_spp1_macrophage,321,0.17135391655084514
GSM9237941,P15_MIA,MIA,macrophage,refined_c1q_macrophage,321,0.8846378746456665
GSM9237941,P15_MIA,MIA,macrophage,refined_inflammatory_macrophage,321,0.21086934564097218
GSM9237942,P15_LUAD,LUAD,all_cells,epithelial,8683,0.6574681225854274
GSM9237942,P15_LUAD,LUAD,all_cells,macrophage,8683,0.35333591758622857
GSM9237942,P15_LUAD,LUAD,all_cells,epithelial_progenitor_like,8683,0.7148516601942199
GSM9237942,P15_LUAD,LUAD,all_cells,spp1_macrophage,8683,0.5260649928249803
GSM9237942,P15_LUAD,LUAD,all_cells,c1q_macrophage,8683,0.31750579902514087
GSM9237942,P15_LUAD,LUAD,all_cells,inflammatory_macrophage,8683,0.17225752165026118
GSM9237942,P15_LUAD,LUAD,all_cells,refined_epithelial_progenitor_like,8683,0.4367676229348228
GSM9237942,P15_LUAD,LUAD,all_cells,refined_spp1_macrophage,8683,0.1493575291064519
GSM9237942,P15_LUAD,LUAD,all_cells,refined_c1q_macrophage,8683,0.24639031863373495
GSM9237942,P15_LUAD,LUAD,all_cells,refined_inflammatory_macrophage,8683,0.16500781156032682
GSM9237942,P15_LUAD,LUAD,epithelial,epithelial,2431,1.5594564935268715
GSM9237942,P15_LUAD,LUAD,epithelial,macrophage,2431,0.1604014756495091
GSM9237942,P15_LUAD,LUAD,epithelial,epithelial_progenitor_like,2431,1.7712820258153448
GSM9237942,P15_LUAD,LUAD,epithelial,spp1_macrophage,2431,0.6851236695123638
GSM9237942,P15_LUAD,LUAD,epithelial,c1q_macrophage,2431,0.13107288126336447
GSM9237942,P15_LUAD,LUAD,epithelial,inflammatory_macrophage,2431,0.26505212781080173
GSM9237942,P15_LUAD,LUAD,epithelial,refined_epithelial_progenitor_like,2431,0.9872083206979623
GSM9237942,P15_LUAD,LUAD,epithelial,refined_spp1_macrophage,2431,0.2147209646012094
GSM9237942,P15_LUAD,LUAD,epithelial,refined_c1q_macrophage,2431,0.3362941017210742
GSM9237942,P15_LUAD,LUAD,epithelial,refined_inflammatory_macrophage,2431,0.17703891414025394
GSM9237942,P15_LUAD,LUAD,macrophage,epithelial,878,0.2699025634633788
GSM9237942,P15_LUAD,LUAD,macrophage,macrophage,878,1.8054354736548839
GSM9237942,P15_LUAD,LUAD,macrophage,epithelial_progenitor_like,878,0.2674458654543446
GSM9237942,P15_LUAD,LUAD,macrophage,spp1_macrophage,878,1.361375889004232
GSM9237942,P15_LUAD,LUAD,macrophage,c1q_macrophage,878,1.888144314685215
GSM9237942,P15_LUAD,LUAD,macrophage,inflammatory_macrophage,878,0.23268956712181263
GSM9237942,P15_LUAD,LUAD,macrophage,refined_epithelial_progenitor_like,878,0.21801959890815892
GSM9237942,P15_LUAD,LUAD,macrophage,refined_spp1_macrophage,878,0.2675702186823165
GSM9237942,P15_LUAD,LUAD,macrophage,refined_c1q_macrophage,878,0.5017255665260187
GSM9237942,P15_LUAD,LUAD,macrophage,refined_inflammatory_macrophage,878,0.2505467736082736
GSM9237943,P16_Normal,Normal,all_cells,epithelial,2554,0.6641346957603658
GSM9237943,P16_Normal,Normal,all_cells,macrophage,2554,0.25606746674411435
GSM9237943,P16_Normal,Normal,all_cells,epithelial_progenitor_like,2554,0.40438166254369073
GSM9237943,P16_Normal,Normal,all_cells,spp1_macrophage,2554,0.36197291693899225
GSM9237943,P16_Normal,Normal,all_cells,c1q_macrophage,2554,0.2824085956388148
GSM9237943,P16_Normal,Normal,all_cells,inflammatory_macrophage,2554,0.49777107780104873
GSM9237943,P16_Normal,Normal,all_cells,refined_epithelial_progenitor_like,2554,0.3639200556997692
GSM9237943,P16_Normal,Normal,all_cells,refined_spp1_macrophage,2554,0.10959926054544912
GSM9237943,P16_Normal,Normal,all_cells,refined_c1q_macrophage,2554,0.20101999998777567
GSM9237943,P16_Normal,Normal,all_cells,refined_inflammatory_macrophage,2554,0.2704443861949087
GSM9237943,P16_Normal,Normal,epithelial,epithelial,673,1.6261350205000176
GSM9237943,P16_Normal,Normal,epithelial,macrophage,673,0.09867742778599237
GSM9237943,P16_Normal,Normal,epithelial,epithelial_progenitor_like,673,1.2275872648668336
GSM9237943,P16_Normal,Normal,epithelial,spp1_macrophage,673,0.5685749114364966
GSM9237943,P16_Normal,Normal,epithelial,c1q_macrophage,673,0.09267791412511674
GSM9237943,P16_Normal,Normal,epithelial,inflammatory_macrophage,673,0.7365528944479183
GSM9237943,P16_Normal,Normal,epithelial,refined_epithelial_progenitor_like,673,0.7647988237618994
GSM9237943,P16_Normal,Normal,epithelial,refined_spp1_macrophage,673,0.16481722218544298
GSM9237943,P16_Normal,Normal,epithelial,refined_c1q_macrophage,673,0.20284704828370714
GSM9237943,P16_Normal,Normal,epithelial,refined_inflammatory_macrophage,673,0.3261137737801848
GSM9237943,P16_Normal,Normal,macrophage,epithelial,229,0.3143234024769385
GSM9237943,P16_Normal,Normal,macrophage,macrophage,229,1.7147502480414059
GSM9237943,P16_Normal,Normal,macrophage,epithelial_progenitor_like,229,0.07263216582057898
GSM9237943,P16_Normal,Normal,macrophage,spp1_macrophage,229,0.9768010067308526
GSM9237943,P16_Normal,Normal,macrophage,c1q_macrophage,229,2.06838553112978
GSM9237943,P16_Normal,Normal,macrophage,inflammatory_macrophage,229,0.6733252610641609
GSM9237943,P16_Normal,Normal,macrophage,refined_epithelial_progenitor_like,229,0.20437687477373578
GSM9237943,P16_Normal,Normal,macrophage,refined_spp1_macrophage,229,0.14402741739447875
GSM9237943,P16_Normal,Normal,macrophage,refined_c1q_macrophage,229,0.7266879049940974
GSM9237943,P16_Normal,Normal,macrophage,refined_inflammatory_macrophage,229,0.3644302789327571
GSM9237944,P16_AIS,AIS,all_cells,epithelial,6436,0.5787634608772786
GSM9237944,P16_AIS,AIS,all_cells,macrophage,6436,0.12573681492802155
GSM9237944,P16_AIS,AIS,all_cells,epithelial_progenitor_like,6436,0.3010526377364524
GSM9237944,P16_AIS,AIS,all_cells,spp1_macrophage,6436,0.230164319923748
GSM9237944,P16_AIS,AIS,all_cells,c1q_macrophage,6436,0.1447524361894042
GSM9237944,P16_AIS,AIS,all_cells,inflammatory_macrophage,6436,0.33109607873438057
GSM9237944,P16_AIS,AIS,all_cells,refined_epithelial_progenitor_like,6436,0.2955980322261058
GSM9237944,P16_AIS,AIS,all_cells,refined_spp1_macrophage,6436,0.09057494341836736
GSM9237944,P16_AIS,AIS,all_cells,refined_c1q_macrophage,6436,0.13434247811747246
GSM9237944,P16_AIS,AIS,all_cells,refined_inflammatory_macrophage,6436,0.19748397092517955
GSM9237944,P16_AIS,AIS,epithelial,epithelial,1684,1.3333222393253592
GSM9237944,P16_AIS,AIS,epithelial,macrophage,1684,0.06695947225731996
GSM9237944,P16_AIS,AIS,epithelial,epithelial_progenitor_like,1684,0.9240440907900164
GSM9237944,P16_AIS,AIS,epithelial,spp1_macrophage,1684,0.4157181389224608
GSM9237944,P16_AIS,AIS,epithelial,c1q_macrophage,1684,0.07185345730720617
GSM9237944,P16_AIS,AIS,epithelial,inflammatory_macrophage,1684,0.43698818226166525
GSM9237944,P16_AIS,AIS,epithelial,refined_epithelial_progenitor_like,1684,0.6303386004243146
GSM9237944,P16_AIS,AIS,epithelial,refined_spp1_macrophage,1684,0.13214052026648948
GSM9237944,P16_AIS,AIS,epithelial,refined_c1q_macrophage,1684,0.1724447448578668
GSM9237944,P16_AIS,AIS,epithelial,refined_inflammatory_macrophage,1684,0.23895660446344383
GSM9237944,P16_AIS,AIS,macrophage,epithelial,312,0.32141868004076907
GSM9237944,P16_AIS,AIS,macrophage,macrophage,312,1.4024736678251835
GSM9237944,P16_AIS,AIS,macrophage,epithelial_progenitor_like,312,0.0883486314874805
GSM9237944,P16_AIS,AIS,macrophage,spp1_macrophage,312,0.7880484567636232
GSM9237944,P16_AIS,AIS,macrophage,c1q_macrophage,312,1.7574057754896728
GSM9237944,P16_AIS,AIS,macrophage,inflammatory_macrophage,312,0.5069274150407723
GSM9237944,P16_AIS,AIS,macrophage,refined_epithelial_progenitor_like,312,0.17223960814364064
GSM9237944,P16_AIS,AIS,macrophage,refined_spp1_macrophage,312,0.12830906391368394
GSM9237944,P16_AIS,AIS,macrophage,refined_c1q_macrophage,312,0.5437322667409984
GSM9237944,P16_AIS,AIS,macrophage,refined_inflammatory_macrophage,312,0.3002093587505538
GSM9237945,P16_LUAD,LUAD,all_cells,epithelial,4742,0.9555796954495747
GSM9237945,P16_LUAD,LUAD,all_cells,macrophage,4742,0.31987443026552903
GSM9237945,P16_LUAD,LUAD,all_cells,epithelial_progenitor_like,4742,0.7504594227576117
GSM9237945,P16_LUAD,LUAD,all_cells,spp1_macrophage,4742,0.5367787461823371
GSM9237945,P16_LUAD,LUAD,all_cells,c1q_macrophage,4742,0.34997561202261285
GSM9237945,P16_LUAD,LUAD,all_cells,inflammatory_macrophage,4742,0.3322920465010696
GSM9237945,P16_LUAD,LUAD,all_cells,refined_epithelial_progenitor_like,4742,0.4673069055445203
GSM9237945,P16_LUAD,LUAD,all_cells,refined_spp1_macrophage,4742,0.13349262180265256
GSM9237945,P16_LUAD,LUAD,all_cells,refined_c1q_macrophage,4742,0.22913835373941793
GSM9237945,P16_LUAD,LUAD,all_cells,refined_inflammatory_macrophage,4742,0.2422345017290801
GSM9237945,P16_LUAD,LUAD,epithelial,epithelial,1686,1.8818205619524795
GSM9237945,P16_LUAD,LUAD,epithelial,macrophage,1686,0.16133163436722123
GSM9237945,P16_LUAD,LUAD,epithelial,epithelial_progenitor_like,1686,1.720867677004714
GSM9237945,P16_LUAD,LUAD,epithelial,spp1_macrophage,1686,0.710037141284895
GSM9237945,P16_LUAD,LUAD,epithelial,c1q_macrophage,1686,0.13266181096719032
GSM9237945,P16_LUAD,LUAD,epithelial,inflammatory_macrophage,1686,0.39273286091431286
GSM9237945,P16_LUAD,LUAD,epithelial,refined_epithelial_progenitor_like,1686,0.8986053729021752
GSM9237945,P16_LUAD,LUAD,epithelial,refined_spp1_macrophage,1686,0.184880885005575
GSM9237945,P16_LUAD,LUAD,epithelial,refined_c1q_macrophage,1686,0.2439117097524482
GSM9237945,P16_LUAD,LUAD,epithelial,refined_inflammatory_macrophage,1686,0.22746039580616578
GSM9237945,P16_LUAD,LUAD,macrophage,epithelial,383,0.44589767945851144
GSM9237945,P16_LUAD,LUAD,macrophage,macrophage,383,2.1956277921204315
GSM9237945,P16_LUAD,LUAD,macrophage,epithelial_progenitor_like,383,0.21013279056396492
GSM9237945,P16_LUAD,LUAD,macrophage,spp1_macrophage,383,1.543150504028304
GSM9237945,P16_LUAD,LUAD,macrophage,c1q_macrophage,383,2.6150273093217504
GSM9237945,P16_LUAD,LUAD,macrophage,inflammatory_macrophage,383,0.5168366475048226
GSM9237945,P16_LUAD,LUAD,macrophage,refined_epithelial_progenitor_like,383,0.2335229294597885
GSM9237945,P16_LUAD,LUAD,macrophage,refined_spp1_macrophage,383,0.2529787787732711
GSM9237945,P16_LUAD,LUAD,macrophage,refined_c1q_macrophage,383,0.7604796422183577
GSM9237945,P16_LUAD,LUAD,macrophage,refined_inflammatory_macrophage,383,0.37922938048778126
GSM9237946,P17_Normal,Normal,all_cells,epithelial,12829,1.2033578601850765
GSM9237946,P17_Normal,Normal,all_cells,macrophage,12829,0.2437783687702313
GSM9237946,P17_Normal,Normal,all_cells,epithelial_progenitor_like,12829,0.5847060155796195
GSM9237946,P17_Normal,Normal,all_cells,spp1_macrophage,12829,0.4613177336168815
GSM9237946,P17_Normal,Normal,all_cells,c1q_macrophage,12829,0.27962175094459846
GSM9237946,P17_Normal,Normal,all_cells,inflammatory_macrophage,12829,0.15050003156402808
GSM9237946,P17_Normal,Normal,all_cells,refined_epithelial_progenitor_like,12829,0.453399535359212
GSM9237946,P17_Normal,Normal,all_cells,refined_spp1_macrophage,12829,0.1459816033267025
GSM9237946,P17_Normal,Normal,all_cells,refined_c1q_macrophage,12829,0.21140308952126383
GSM9237946,P17_Normal,Normal,all_cells,refined_inflammatory_macrophage,12829,0.14162770901515132
GSM9237946,P17_Normal,Normal,epithelial,epithelial,5066,1.8311210677036271
GSM9237946,P17_Normal,Normal,epithelial,macrophage,5066,0.12014955699086481
GSM9237946,P17_Normal,Normal,epithelial,epithelial_progenitor_like,5066,1.153878553717134
GSM9237946,P17_Normal,Normal,epithelial,spp1_macrophage,5066,0.586807094942271
GSM9237946,P17_Normal,Normal,epithelial,c1q_macrophage,5066,0.1295555831639056
GSM9237946,P17_Normal,Normal,epithelial,inflammatory_macrophage,5066,0.15540078831037535
GSM9237946,P17_Normal,Normal,epithelial,refined_epithelial_progenitor_like,5066,0.7327848623972811
GSM9237946,P17_Normal,Normal,epithelial,refined_spp1_macrophage,5066,0.19133769534510192
GSM9237946,P17_Normal,Normal,epithelial,refined_c1q_macrophage,5066,0.22350768611537403
GSM9237946,P17_Normal,Normal,epithelial,refined_inflammatory_macrophage,5066,0.13599993950302713
GSM9237946,P17_Normal,Normal,macrophage,epithelial,682,0.7184875366972169
GSM9237946,P17_Normal,Normal,macrophage,macrophage,682,2.1120033468301904
GSM9237946,P17_Normal,Normal,macrophage,epithelial_progenitor_like,682,0.16263525338691903
GSM9237946,P17_Normal,Normal,macrophage,spp1_macrophage,682,0.9392125524230145
GSM9237946,P17_Normal,Normal,macrophage,c1q_macrophage,682,2.583927604962082
GSM9237946,P17_Normal,Normal,macrophage,inflammatory_macrophage,682,0.18450494709180784
GSM9237946,P17_Normal,Normal,macrophage,refined_epithelial_progenitor_like,682,0.2313409677285995
GSM9237946,P17_Normal,Normal,macrophage,refined_spp1_macrophage,682,0.14264112070802704
GSM9237946,P17_Normal,Normal,macrophage,refined_c1q_macrophage,682,0.602956567477581
GSM9237946,P17_Normal,Normal,macrophage,refined_inflammatory_macrophage,682,0.18497670509494668
GSM9237947,P17_AIS,AIS,all_cells,epithelial,14620,1.2174354506885499
GSM9237947,P17_AIS,AIS,all_cells,macrophage,14620,0.28653349202118344
GSM9237947,P17_AIS,AIS,all_cells,epithelial_progenitor_like,14620,0.5838500977285905
GSM9237947,P17_AIS,AIS,all_cells,spp1_macrophage,14620,0.45192423902643647
GSM9237947,P17_AIS,AIS,all_cells,c1q_macrophage,14620,0.3172989069726284
GSM9237947,P17_AIS,AIS,all_cells,inflammatory_macrophage,14620,0.1733961951285009
GSM9237947,P17_AIS,AIS,all_cells,refined_epithelial_progenitor_like,14620,0.4053824670993384
GSM9237947,P17_AIS,AIS,all_cells,refined_spp1_macrophage,14620,0.13623863855181548
GSM9237947,P17_AIS,AIS,all_cells,refined_c1q_macrophage,14620,0.23732135985555974
GSM9237947,P17_AIS,AIS,all_cells,refined_inflammatory_macrophage,14620,0.14166919018062887
GSM9237947,P17_AIS,AIS,epithelial,epithelial,5173,2.0573952543526266
GSM9237947,P17_AIS,AIS,epithelial,macrophage,5173,0.1234330678628637
GSM9237947,P17_AIS,AIS,epithelial,epithelial_progenitor_like,5173,1.3011494851528744
GSM9237947,P17_AIS,AIS,epithelial,spp1_macrophage,5173,0.5898398445567907
GSM9237947,P17_AIS,AIS,epithelial,c1q_macrophage,5173,0.12785827039336087
GSM9237947,P17_AIS,AIS,epithelial,inflammatory_macrophage,5173,0.19498905094257604
GSM9237947,P17_AIS,AIS,epithelial,refined_epithelial_progenitor_like,5173,0.7339894154192231
GSM9237947,P17_AIS,AIS,epithelial,refined_spp1_macrophage,5173,0.1917780580247546
GSM9237947,P17_AIS,AIS,epithelial,refined_c1q_macrophage,5173,0.2652827620823073
GSM9237947,P17_AIS,AIS,epithelial,refined_inflammatory_macrophage,5173,0.14099242343953572
GSM9237947,P17_AIS,AIS,macrophage,epithelial,955,0.6585746000337912
GSM9237947,P17_AIS,AIS,macrophage,macrophage,955,2.21724511608849
GSM9237947,P17_AIS,AIS,macrophage,epithelial_progenitor_like,955,0.13414845435849784
GSM9237947,P17_AIS,AIS,macrophage,spp1_macrophage,955,1.0850246115045297
GSM9237947,P17_AIS,AIS,macrophage,c1q_macrophage,955,2.603319636734393
GSM9237947,P17_AIS,AIS,macrophage,inflammatory_macrophage,955,0.22734464360169832
GSM9237947,P17_AIS,AIS,macrophage,refined_epithelial_progenitor_like,955,0.19173215063918975
GSM9237947,P17_AIS,AIS,macrophage,refined_spp1_macrophage,955,0.16069631665819908
GSM9237947,P17_AIS,AIS,macrophage,refined_c1q_macrophage,955,0.7029069306523854
GSM9237947,P17_AIS,AIS,macrophage,refined_inflammatory_macrophage,955,0.17933330038814901
GSM9237948,P17_LUAD,LUAD,all_cells,epithelial,16644,0.0
GSM9237948,P17_LUAD,LUAD,all_cells,macrophage,16644,0.0
GSM9237948,P17_LUAD,LUAD,all_cells,epithelial_progenitor_like,16644,0.0
GSM9237948,P17_LUAD,LUAD,all_cells,spp1_macrophage,16644,0.0
GSM9237948,P17_LUAD,LUAD,all_cells,c1q_macrophage,16644,0.0
GSM9237948,P17_LUAD,LUAD,all_cells,inflammatory_macrophage,16644,0.0
GSM9237948,P17_LUAD,LUAD,all_cells,refined_epithelial_progenitor_like,16644,0.0
GSM9237948,P17_LUAD,LUAD,all_cells,refined_spp1_macrophage,16644,0.0
GSM9237948,P17_LUAD,LUAD,all_cells,refined_c1q_macrophage,16644,0.0
GSM9237948,P17_LUAD,LUAD,all_cells,refined_inflammatory_macrophage,16644,0.10074623550329362
GSM9237948,P17_LUAD,LUAD,epithelial,epithelial,0,
GSM9237948,P17_LUAD,LUAD,epithelial,macrophage,0,
GSM9237948,P17_LUAD,LUAD,epithelial,epithelial_progenitor_like,0,
GSM9237948,P17_LUAD,LUAD,epithelial,spp1_macrophage,0,
