sample,sample_name,stage,context,score,n_cells,mean_score
GSM5019498,GSM5019498_LRH-KA,Adjacent,macrophage,epithelial_progenitor_like,1277,0.03563362148550802
GSM5019498,GSM5019498_LRH-KA,Adjacent,macrophage,spp1_macrophage,1277,1.1002470390713657
GSM5019498,GSM5019498_LRH-KA,Adjacent,macrophage,c1q_macrophage,1277,1.9685002431057932
GSM5019498,GSM5019498_LRH-KA,Adjacent,macrophage,inflammatory_macrophage,1277,1.4829912743200309
GSM5019498,GSM5019498_LRH-KA,Adjacent,macrophage,refined_epithelial_progenitor_like,1277,0.2259142678397358
GSM5019498,GSM5019498_LRH-KA,Adjacent,macrophage,refined_spp1_macrophage,1277,0.10703762996877397
GSM5019498,GSM5019498_LRH-KA,Adjacent,macrophage,refined_c1q_macrophage,1277,0.9022346357929277
GSM5019498,GSM5019498_LRH-KA,Adjacent,macrophage,refined_inflammatory_macrophage,1277,0.6184424821519928
GSM5019499,GSM5019499_LRH-KT,Tumor,all_cells,epithelial,4514,0.1712897210997802
GSM5019499,GSM5019499_LRH-KT,Tumor,all_cells,macrophage,4514,0.3731057909322229
GSM5019499,GSM5019499_LRH-KT,Tumor,all_cells,epithelial_progenitor_like,4514,0.1304117160852461
GSM5019499,GSM5019499_LRH-KT,Tumor,all_cells,spp1_macrophage,4514,0.4008418042104164
GSM5019499,GSM5019499_LRH-KT,Tumor,all_cells,c1q_macrophage,4514,0.4019217954563119
GSM5019499,GSM5019499_LRH-KT,Tumor,all_cells,inflammatory_macrophage,4514,0.7348953280267814
GSM5019499,GSM5019499_LRH-KT,Tumor,all_cells,refined_epithelial_progenitor_like,4514,0.16727931364443166
GSM5019499,GSM5019499_LRH-KT,Tumor,all_cells,refined_spp1_macrophage,4514,0.06685882421272554
GSM5019499,GSM5019499_LRH-KT,Tumor,all_cells,refined_c1q_macrophage,4514,0.1668048993206552
GSM5019499,GSM5019499_LRH-KT,Tumor,all_cells,refined_inflammatory_macrophage,4514,0.46136720859004177
GSM5019499,GSM5019499_LRH-KT,Tumor,epithelial,epithelial,412,1.1822556632297299
GSM5019499,GSM5019499_LRH-KT,Tumor,epithelial,macrophage,412,0.10919422604199328
GSM5019499,GSM5019499_LRH-KT,Tumor,epithelial,epithelial_progenitor_like,412,1.0769085073581897
GSM5019499,GSM5019499_LRH-KT,Tumor,epithelial,spp1_macrophage,412,0.5618092274454201
GSM5019499,GSM5019499_LRH-KT,Tumor,epithelial,c1q_macrophage,412,0.11936533776236395
GSM5019499,GSM5019499_LRH-KT,Tumor,epithelial,inflammatory_macrophage,412,0.41386879164980495
GSM5019499,GSM5019499_LRH-KT,Tumor,epithelial,refined_epithelial_progenitor_like,412,0.7456067822693808
GSM5019499,GSM5019499_LRH-KT,Tumor,epithelial,refined_spp1_macrophage,412,0.14122141841702276
GSM5019499,GSM5019499_LRH-KT,Tumor,epithelial,refined_c1q_macrophage,412,0.1453188962362941
GSM5019499,GSM5019499_LRH-KT,Tumor,epithelial,refined_inflammatory_macrophage,412,0.16634566610542467
GSM5019499,GSM5019499_LRH-KT,Tumor,macrophage,epithelial,776,0.06499301509901793
GSM5019499,GSM5019499_LRH-KT,Tumor,macrophage,macrophage,776,1.5133181943385348
GSM5019499,GSM5019499_LRH-KT,Tumor,macrophage,epithelial_progenitor_like,776,0.04361026999198476
GSM5019499,GSM5019499_LRH-KT,Tumor,macrophage,spp1_macrophage,776,1.0393272695940228
GSM5019499,GSM5019499_LRH-KT,Tumor,macrophage,c1q_macrophage,776,1.706671979178917
GSM5019499,GSM5019499_LRH-KT,Tumor,macrophage,inflammatory_macrophage,776,1.612741151283964
GSM5019499,GSM5019499_LRH-KT,Tumor,macrophage,refined_epithelial_progenitor_like,776,0.17400891058825652
GSM5019499,GSM5019499_LRH-KT,Tumor,macrophage,refined_spp1_macrophage,776,0.12532687595232264
GSM5019499,GSM5019499_LRH-KT,Tumor,macrophage,refined_c1q_macrophage,776,0.5838377669632989
GSM5019499,GSM5019499_LRH-KT,Tumor,macrophage,refined_inflammatory_macrophage,776,0.8109803003722602
GSM5019500,GSM5019500_LRH-T,Tumor,all_cells,epithelial,4670,0.8943906855299159
GSM5019500,GSM5019500_LRH-T,Tumor,all_cells,macrophage,4670,0.16516507965611144
GSM5019500,GSM5019500_LRH-T,Tumor,all_cells,epithelial_progenitor_like,4670,0.7609152856326503
GSM5019500,GSM5019500_LRH-T,Tumor,all_cells,spp1_macrophage,4670,0.43598538885440574
GSM5019500,GSM5019500_LRH-T,Tumor,all_cells,c1q_macrophage,4670,0.1918728327420237
GSM5019500,GSM5019500_LRH-T,Tumor,all_cells,inflammatory_macrophage,4670,0.4514668596546728
GSM5019500,GSM5019500_LRH-T,Tumor,all_cells,refined_epithelial_progenitor_like,4670,0.39026710042004314
GSM5019500,GSM5019500_LRH-T,Tumor,all_cells,refined_spp1_macrophage,4670,0.10681989378854276
GSM5019500,GSM5019500_LRH-T,Tumor,all_cells,refined_c1q_macrophage,4670,0.16016332681552925
GSM5019500,GSM5019500_LRH-T,Tumor,all_cells,refined_inflammatory_macrophage,4670,0.28226612892184827
GSM5019500,GSM5019500_LRH-T,Tumor,epithelial,epithelial,2242,1.5238753743312692
GSM5019500,GSM5019500_LRH-T,Tumor,epithelial,macrophage,2242,0.07274795056655876
GSM5019500,GSM5019500_LRH-T,Tumor,epithelial,epithelial_progenitor_like,2242,1.4268312599973043
GSM5019500,GSM5019500_LRH-T,Tumor,epithelial,spp1_macrophage,2242,0.5221880140643002
GSM5019500,GSM5019500_LRH-T,Tumor,epithelial,c1q_macrophage,2242,0.08403968068070197
GSM5019500,GSM5019500_LRH-T,Tumor,epithelial,inflammatory_macrophage,2242,0.34971129030009873
GSM5019500,GSM5019500_LRH-T,Tumor,epithelial,refined_epithelial_progenitor_like,2242,0.6732976757304768
GSM5019500,GSM5019500_LRH-T,Tumor,epithelial,refined_spp1_macrophage,2242,0.15141072910865006
GSM5019500,GSM5019500_LRH-T,Tumor,epithelial,refined_c1q_macrophage,2242,0.1786650402072375
GSM5019500,GSM5019500_LRH-T,Tumor,epithelial,refined_inflammatory_macrophage,2242,0.17167939100721077
GSM5019500,GSM5019500_LRH-T,Tumor,macrophage,epithelial,233,0.27542702051165885
GSM5019500,GSM5019500_LRH-T,Tumor,macrophage,macrophage,233,1.609405777807385
GSM5019500,GSM5019500_LRH-T,Tumor,macrophage,epithelial_progenitor_like,233,0.13520372030872302
GSM5019500,GSM5019500_LRH-T,Tumor,macrophage,spp1_macrophage,233,1.1604963738335647
GSM5019500,GSM5019500_LRH-T,Tumor,macrophage,c1q_macrophage,233,1.9464235239698862
GSM5019500,GSM5019500_LRH-T,Tumor,macrophage,inflammatory_macrophage,233,1.2668146293056661
GSM5019500,GSM5019500_LRH-T,Tumor,macrophage,refined_epithelial_progenitor_like,233,0.20331803473945353
GSM5019500,GSM5019500_LRH-T,Tumor,macrophage,refined_spp1_macrophage,233,0.1501085548897358
GSM5019500,GSM5019500_LRH-T,Tumor,macrophage,refined_c1q_macrophage,233,0.7586825816930475
GSM5019500,GSM5019500_LRH-T,Tumor,macrophage,refined_inflammatory_macrophage,233,0.5674490751937014
GSM5019501,GSM5019501_LY-A,Adjacent,all_cells,epithelial,8851,0.2543410016051291
GSM5019501,GSM5019501_LY-A,Adjacent,all_cells,macrophage,8851,0.5943338439290218
GSM5019501,GSM5019501_LY-A,Adjacent,all_cells,epithelial_progenitor_like,8851,0.12095382648076332
GSM5019501,GSM5019501_LY-A,Adjacent,all_cells,spp1_macrophage,8851,0.5088405948786002
GSM5019501,GSM5019501_LY-A,Adjacent,all_cells,c1q_macrophage,8851,0.7033212489501922
GSM5019501,GSM5019501_LY-A,Adjacent,all_cells,inflammatory_macrophage,8851,0.5809904162625752
GSM5019501,GSM5019501_LY-A,Adjacent,all_cells,refined_epithelial_progenitor_like,8851,0.19475026555832828
GSM5019501,GSM5019501_LY-A,Adjacent,all_cells,refined_spp1_macrophage,8851,0.08756622871573935
GSM5019501,GSM5019501_LY-A,Adjacent,all_cells,refined_c1q_macrophage,8851,0.34810963632190484
GSM5019501,GSM5019501_LY-A,Adjacent,all_cells,refined_inflammatory_macrophage,8851,0.32092087637407446
GSM5019501,GSM5019501_LY-A,Adjacent,epithelial,epithelial,841,1.4356241241138576
GSM5019501,GSM5019501_LY-A,Adjacent,epithelial,macrophage,841,0.2486187732555352
GSM5019501,GSM5019501_LY-A,Adjacent,epithelial,epithelial_progenitor_like,841,1.0436138058547884
GSM5019501,GSM5019501_LY-A,Adjacent,epithelial,spp1_macrophage,841,0.6711487127364033
GSM5019501,GSM5019501_LY-A,Adjacent,epithelial,c1q_macrophage,841,0.2940676816058026
GSM5019501,GSM5019501_LY-A,Adjacent,epithelial,inflammatory_macrophage,841,0.2205603856890232
GSM5019501,GSM5019501_LY-A,Adjacent,epithelial,refined_epithelial_progenitor_like,841,0.7230364944788786
GSM5019501,GSM5019501_LY-A,Adjacent,epithelial,refined_spp1_macrophage,841,0.17272388467061123
GSM5019501,GSM5019501_LY-A,Adjacent,epithelial,refined_c1q_macrophage,841,0.23904575809510256
GSM5019501,GSM5019501_LY-A,Adjacent,epithelial,refined_inflammatory_macrophage,841,0.09631900519523187
GSM5019501,GSM5019501_LY-A,Adjacent,macrophage,epithelial,1847,0.11540555884673445
GSM5019501,GSM5019501_LY-A,Adjacent,macrophage,macrophage,1847,1.8593517762245635
GSM5019501,GSM5019501_LY-A,Adjacent,macrophage,epithelial_progenitor_like,1847,0.029628946282320875
GSM5019501,GSM5019501_LY-A,Adjacent,macrophage,spp1_macrophage,1847,1.2665821256067384
GSM5019501,GSM5019501_LY-A,Adjacent,macrophage,c1q_macrophage,1847,2.2654584823388357
GSM5019501,GSM5019501_LY-A,Adjacent,macrophage,inflammatory_macrophage,1847,0.8114926844709193
GSM5019501,GSM5019501_LY-A,Adjacent,macrophage,refined_epithelial_progenitor_like,1847,0.18026267933864543
GSM5019501,GSM5019501_LY-A,Adjacent,macrophage,refined_spp1_macrophage,1847,0.10378787058564895
GSM5019501,GSM5019501_LY-A,Adjacent,macrophage,refined_c1q_macrophage,1847,1.081055069109746
GSM5019501,GSM5019501_LY-A,Adjacent,macrophage,refined_inflammatory_macrophage,1847,0.2887865626270002
GSM5019502,GSM5019502_LYJ-A,Adjacent,all_cells,epithelial,5407,0.5026526107401309
GSM5019502,GSM5019502_LYJ-A,Adjacent,all_cells,macrophage,5407,0.5635148243699484
GSM5019502,GSM5019502_LYJ-A,Adjacent,all_cells,epithelial_progenitor_like,5407,0.5230105776199803
GSM5019502,GSM5019502_LYJ-A,Adjacent,all_cells,spp1_macrophage,5407,0.7148526547562375
GSM5019502,GSM5019502_LYJ-A,Adjacent,all_cells,c1q_macrophage,5407,0.6314888634801339
GSM5019502,GSM5019502_LYJ-A,Adjacent,all_cells,inflammatory_macrophage,5407,0.9401558346928041
GSM5019502,GSM5019502_LYJ-A,Adjacent,all_cells,refined_epithelial_progenitor_like,5407,0.4678077192050637
GSM5019502,GSM5019502_LYJ-A,Adjacent,all_cells,refined_spp1_macrophage,5407,0.11696642267627964
GSM5019502,GSM5019502_LYJ-A,Adjacent,all_cells,refined_c1q_macrophage,5407,0.3343752561357689
GSM5019502,GSM5019502_LYJ-A,Adjacent,all_cells,refined_inflammatory_macrophage,5407,0.4565534602944087
GSM5019502,GSM5019502_LYJ-A,Adjacent,epithelial,epithelial,1517,1.5162100485331549
GSM5019502,GSM5019502_LYJ-A,Adjacent,epithelial,macrophage,1517,0.10570863063485678
GSM5019502,GSM5019502_LYJ-A,Adjacent,epithelial,epithelial_progenitor_like,1517,1.7118692438574263
GSM5019502,GSM5019502_LYJ-A,Adjacent,epithelial,spp1_macrophage,1517,0.8614988911659098
GSM5019502,GSM5019502_LYJ-A,Adjacent,epithelial,c1q_macrophage,1517,0.11217633355998466
GSM5019502,GSM5019502_LYJ-A,Adjacent,epithelial,inflammatory_macrophage,1517,0.5968908613321502
GSM5019502,GSM5019502_LYJ-A,Adjacent,epithelial,refined_epithelial_progenitor_like,1517,1.1834062442670814
GSM5019502,GSM5019502_LYJ-A,Adjacent,epithelial,refined_spp1_macrophage,1517,0.1980843178051176
GSM5019502,GSM5019502_LYJ-A,Adjacent,epithelial,refined_c1q_macrophage,1517,0.17790059261519978
GSM5019502,GSM5019502_LYJ-A,Adjacent,epithelial,refined_inflammatory_macrophage,1517,0.28457858216432547
GSM5019502,GSM5019502_LYJ-A,Adjacent,macrophage,epithelial,1283,0.11235318248541203
GSM5019502,GSM5019502_LYJ-A,Adjacent,macrophage,macrophage,1283,1.9069999990945088
GSM5019502,GSM5019502_LYJ-A,Adjacent,macrophage,epithelial_progenitor_like,1283,0.05612457679422845
GSM5019502,GSM5019502_LYJ-A,Adjacent,macrophage,spp1_macrophage,1283,1.458647975926352
GSM5019502,GSM5019502_LYJ-A,Adjacent,macrophage,c1q_macrophage,1283,2.260234138912491
GSM5019502,GSM5019502_LYJ-A,Adjacent,macrophage,inflammatory_macrophage,1283,1.6882904327978858
GSM5019502,GSM5019502_LYJ-A,Adjacent,macrophage,refined_epithelial_progenitor_like,1283,0.24792569721685231
GSM5019502,GSM5019502_LYJ-A,Adjacent,macrophage,refined_spp1_macrophage,1283,0.14114896899595003
GSM5019502,GSM5019502_LYJ-A,Adjacent,macrophage,refined_c1q_macrophage,1283,0.9989872271241255
GSM5019502,GSM5019502_LYJ-A,Adjacent,macrophage,refined_inflammatory_macrophage,1283,0.6257503636706035
GSM5019503,GSM5019503_LYJ-T,Tumor,all_cells,epithelial,5214,0.496115582487477
GSM5019503,GSM5019503_LYJ-T,Tumor,all_cells,macrophage,5214,0.31883795152948546
GSM5019503,GSM5019503_LYJ-T,Tumor,all_cells,epithelial_progenitor_like,5214,0.46950176298911617
GSM5019503,GSM5019503_LYJ-T,Tumor,all_cells,spp1_macrophage,5214,0.5224433844854185
GSM5019503,GSM5019503_LYJ-T,Tumor,all_cells,c1q_macrophage,5214,0.3278989982050838
GSM5019503,GSM5019503_LYJ-T,Tumor,all_cells,inflammatory_macrophage,5214,0.7352236832204243
GSM5019503,GSM5019503_LYJ-T,Tumor,all_cells,refined_epithelial_progenitor_like,5214,0.33333556877173537
GSM5019503,GSM5019503_LYJ-T,Tumor,all_cells,refined_spp1_macrophage,5214,0.10780916641955055
GSM5019503,GSM5019503_LYJ-T,Tumor,all_cells,refined_c1q_macrophage,5214,0.1462674273426837
GSM5019503,GSM5019503_LYJ-T,Tumor,all_cells,refined_inflammatory_macrophage,5214,0.4215873008118571
GSM5019503,GSM5019503_LYJ-T,Tumor,epithelial,epithelial,1600,1.404162906469372
GSM5019503,GSM5019503_LYJ-T,Tumor,epithelial,macrophage,1600,0.05995473620572861
GSM5019503,GSM5019503_LYJ-T,Tumor,epithelial,epithelial_progenitor_like,1600,1.3797667520475168
GSM5019503,GSM5019503_LYJ-T,Tumor,epithelial,spp1_macrophage,1600,0.725723169525836
GSM5019503,GSM5019503_LYJ-T,Tumor,epithelial,c1q_macrophage,1600,0.04699379255228925
GSM5019503,GSM5019503_LYJ-T,Tumor,epithelial,inflammatory_macrophage,1600,0.6545949246743379
GSM5019503,GSM5019503_LYJ-T,Tumor,epithelial,refined_epithelial_progenitor_like,1600,0.8338334573659734
GSM5019503,GSM5019503_LYJ-T,Tumor,epithelial,refined_spp1_macrophage,1600,0.18839400442784623
GSM5019503,GSM5019503_LYJ-T,Tumor,epithelial,refined_c1q_macrophage,1600,0.1371976176741765
GSM5019503,GSM5019503_LYJ-T,Tumor,epithelial,refined_inflammatory_macrophage,1600,0.28159936247026457
GSM5019503,GSM5019503_LYJ-T,Tumor,macrophage,epithelial,729,0.09774993018392338
GSM5019503,GSM5019503_LYJ-T,Tumor,macrophage,macrophage,729,1.6406310300550715
GSM5019503,GSM5019503_LYJ-T,Tumor,macrophage,epithelial_progenitor_like,729,0.06615723323993893
GSM5019503,GSM5019503_LYJ-T,Tumor,macrophage,spp1_macrophage,729,1.144073401758972
GSM5019503,GSM5019503_LYJ-T,Tumor,macrophage,c1q_macrophage,729,1.842891190822343
GSM5019503,GSM5019503_LYJ-T,Tumor,macrophage,inflammatory_macrophage,729,1.563635660227288
GSM5019503,GSM5019503_LYJ-T,Tumor,macrophage,refined_epithelial_progenitor_like,729,0.15962945158239714
GSM5019503,GSM5019503_LYJ-T,Tumor,macrophage,refined_spp1_macrophage,729,0.1490317665886875
GSM5019503,GSM5019503_LYJ-T,Tumor,macrophage,refined_c1q_macrophage,729,0.5000432064012945
GSM5019503,GSM5019503_LYJ-T,Tumor,macrophage,refined_inflammatory_macrophage,729,0.7509999934364918
GSM5019504,GSM5019504_LY-T,Tumor,all_cells,epithelial,9585,0.23775971204511043
GSM5019504,GSM5019504_LY-T,Tumor,all_cells,macrophage,9585,1.2156020738947029
GSM5019504,GSM5019504_LY-T,Tumor,all_cells,epithelial_progenitor_like,9585,0.06535092041068961
GSM5019504,GSM5019504_LY-T,Tumor,all_cells,spp1_macrophage,9585,0.7599077022222567
GSM5019504,GSM5019504_LY-T,Tumor,all_cells,c1q_macrophage,9585,1.4261978383349634
GSM5019504,GSM5019504_LY-T,Tumor,all_cells,inflammatory_macrophage,9585,0.8424150916209024
GSM5019504,GSM5019504_LY-T,Tumor,all_cells,refined_epithelial_progenitor_like,9585,0.17003254202074614
GSM5019504,GSM5019504_LY-T,Tumor,all_cells,refined_spp1_macrophage,9585,0.072997985958365
GSM5019504,GSM5019504_LY-T,Tumor,all_cells,refined_c1q_macrophage,9585,0.6511949268919052
GSM5019504,GSM5019504_LY-T,Tumor,all_cells,refined_inflammatory_macrophage,9585,0.33688561137913237
GSM5019504,GSM5019504_LY-T,Tumor,epithelial,epithelial,459,1.8988122737106217
GSM5019504,GSM5019504_LY-T,Tumor,epithelial,macrophage,459,0.3789800161623341
GSM5019504,GSM5019504_LY-T,Tumor,epithelial,epithelial_progenitor_like,459,1.0529434455070983
GSM5019504,GSM5019504_LY-T,Tumor,epithelial,spp1_macrophage,459,0.6301751055676321
GSM5019504,GSM5019504_LY-T,Tumor,epithelial,c1q_macrophage,459,0.3835610631649358
GSM5019504,GSM5019504_LY-T,Tumor,epithelial,inflammatory_macrophage,459,0.46232836275564737
GSM5019504,GSM5019504_LY-T,Tumor,epithelial,refined_epithelial_progenitor_like,459,0.694927109830372
GSM5019504,GSM5019504_LY-T,Tumor,epithelial,refined_spp1_macrophage,459,0.16523922888630668
GSM5019504,GSM5019504_LY-T,Tumor,epithelial,refined_c1q_macrophage,459,0.32136734590396593
GSM5019504,GSM5019504_LY-T,Tumor,epithelial,refined_inflammatory_macrophage,459,0.1438404636201007
GSM5019504,GSM5019504_LY-T,Tumor,macrophage,epithelial,4476,0.12581434391054314
GSM5019504,GSM5019504_LY-T,Tumor,macrophage,macrophage,4476,2.12371737539883
GSM5019504,GSM5019504_LY-T,Tumor,macrophage,epithelial_progenitor_like,4476,0.01455282692248485
GSM5019504,GSM5019504_LY-T,Tumor,macrophage,spp1_macrophage,4476,1.2663624342085558
GSM5019504,GSM5019504_LY-T,Tumor,macrophage,c1q_macrophage,4476,2.564235696450281
GSM5019504,GSM5019504_LY-T,Tumor,macrophage,inflammatory_macrophage,4476,1.2163004092097298
GSM5019504,GSM5019504_LY-T,Tumor,macrophage,refined_epithelial_progenitor_like,4476,0.1903480272512214
GSM5019504,GSM5019504_LY-T,Tumor,macrophage,refined_spp1_macrophage,4476,0.08671355826628849
GSM5019504,GSM5019504_LY-T,Tumor,macrophage,refined_c1q_macrophage,4476,1.1882905018446321
GSM5019504,GSM5019504_LY-T,Tumor,macrophage,refined_inflammatory_macrophage,4476,0.3684143679463834
GSM5019505,GSM5019505_MMH-A,Adjacent,all_cells,epithelial,6100,0.19742107571960832
GSM5019505,GSM5019505_MMH-A,Adjacent,all_cells,macrophage,6100,0.5956101762010971
GSM5019505,GSM5019505_MMH-A,Adjacent,all_cells,epithelial_progenitor_like,6100,0.14506166559491449
GSM5019505,GSM5019505_MMH-A,Adjacent,all_cells,spp1_macrophage,6100,0.5918322650849206
GSM5019505,GSM5019505_MMH-A,Adjacent,all_cells,c1q_macrophage,6100,0.726300533906515
GSM5019505,GSM5019505_MMH-A,Adjacent,all_cells,inflammatory_macrophage,6100,0.4223820996644689
GSM5019505,GSM5019505_MMH-A,Adjacent,all_cells,refined_epithelial_progenitor_like,6100,0.18786719484932907
GSM5019505,GSM5019505_MMH-A,Adjacent,all_cells,refined_spp1_macrophage,6100,0.08069558718115277
GSM5019505,GSM5019505_MMH-A,Adjacent,all_cells,refined_c1q_macrophage,6100,0.34435747222867347
GSM5019505,GSM5019505_MMH-A,Adjacent,all_cells,refined_inflammatory_macrophage,6100,0.3029863163116397
GSM5019505,GSM5019505_MMH-A,Adjacent,epithelial,epithelial,616,1.2104073775908453
GSM5019505,GSM5019505_MMH-A,Adjacent,epithelial,macrophage,616,0.16253238411729778
GSM5019505,GSM5019505_MMH-A,Adjacent,epithelial,epithelial_progenitor_like,616,1.2243768770948436
GSM5019505,GSM5019505_MMH-A,Adjacent,epithelial,spp1_macrophage,616,0.7236342640246448
GSM5019505,GSM5019505_MMH-A,Adjacent,epithelial,c1q_macrophage,616,0.24496410520188935
GSM5019505,GSM5019505_MMH-A,Adjacent,epithelial,inflammatory_macrophage,616,0.15643727118265138
GSM5019505,GSM5019505_MMH-A,Adjacent,epithelial,refined_epithelial_progenitor_like,616,0.8914105529528777
GSM5019505,GSM5019505_MMH-A,Adjacent,epithelial,refined_spp1_macrophage,616,0.15059661411221884
GSM5019505,GSM5019505_MMH-A,Adjacent,epithelial,refined_c1q_macrophage,616,0.20875051534528138
GSM5019505,GSM5019505_MMH-A,Adjacent,epithelial,refined_inflammatory_macrophage,616,0.1034861442108777
GSM5019505,GSM5019505_MMH-A,Adjacent,macrophage,epithelial,1415,0.09430869790400484
GSM5019505,GSM5019505_MMH-A,Adjacent,macrophage,macrophage,1415,1.8950716802478684
GSM5019505,GSM5019505_MMH-A,Adjacent,macrophage,epithelial_progenitor_like,1415,0.02438253997341158
GSM5019505,GSM5019505_MMH-A,Adjacent,macrophage,spp1_macrophage,1415,1.5406775365095084
GSM5019505,GSM5019505_MMH-A,Adjacent,macrophage,c1q_macrophage,1415,2.3446555616154487
GSM5019505,GSM5019505_MMH-A,Adjacent,macrophage,inflammatory_macrophage,1415,0.49386659603400396
GSM5019505,GSM5019505_MMH-A,Adjacent,macrophage,refined_epithelial_progenitor_like,1415,0.18411139705441962
GSM5019505,GSM5019505_MMH-A,Adjacent,macrophage,refined_spp1_macrophage,1415,0.1332901618139766
GSM5019505,GSM5019505_MMH-A,Adjacent,macrophage,refined_c1q_macrophage,1415,1.0751802614851542
GSM5019505,GSM5019505_MMH-A,Adjacent,macrophage,refined_inflammatory_macrophage,1415,0.2006053778983363
GSM5019506,GSM5019506_MMH-T,Tumor,all_cells,epithelial,5937,0.0
GSM5019506,GSM5019506_MMH-T,Tumor,all_cells,macrophage,5937,0.0
GSM5019506,GSM5019506_MMH-T,Tumor,all_cells,epithelial_progenitor_like,5937,0.0
GSM5019506,GSM5019506_MMH-T,Tumor,all_cells,spp1_macrophage,5937,0.0
GSM5019506,GSM5019506_MMH-T,Tumor,all_cells,c1q_macrophage,5937,0.0
GSM5019506,GSM5019506_MMH-T,Tumor,all_cells,inflammatory_macrophage,5937,0.0
GSM5019506,GSM5019506_MMH-T,Tumor,all_cells,refined_epithelial_progenitor_like,5937,0.0
GSM5019506,GSM5019506_MMH-T,Tumor,all_cells,refined_spp1_macrophage,5937,0.0
GSM5019506,GSM5019506_MMH-T,Tumor,all_cells,refined_c1q_macrophage,5937,0.0
GSM5019506,GSM5019506_MMH-T,Tumor,all_cells,refined_inflammatory_macrophage,5937,0.0
GSM5019506,GSM5019506_MMH-T,Tumor,epithelial,epithelial,0,
GSM5019506,GSM5019506_MMH-T,Tumor,epithelial,macrophage,0,
GSM5019506,GSM5019506_MMH-T,Tumor,epithelial,epithelial_progenitor_like,0,
GSM5019506,GSM5019506_MMH-T,Tumor,epithelial,spp1_macrophage,0,
GSM5019506,GSM5019506_MMH-T,Tumor,epithelial,c1q_macrophage,0,
GSM5019506,GSM5019506_MMH-T,Tumor,epithelial,inflammatory_macrophage,0,
GSM5019506,GSM5019506_MMH-T,Tumor,epithelial,refined_epithelial_progenitor_like,0,
GSM5019506,GSM5019506_MMH-T,Tumor,epithelial,refined_spp1_macrophage,0,
GSM5019506,GSM5019506_MMH-T,Tumor,epithelial,refined_c1q_macrophage,0,
GSM5019506,GSM5019506_MMH-T,Tumor,epithelial,refined_inflammatory_macrophage,0,
GSM5019506,GSM5019506_MMH-T,Tumor,macrophage,epithelial,0,
GSM5019506,GSM5019506_MMH-T,Tumor,macrophage,macrophage,0,
GSM5019506,GSM5019506_MMH-T,Tumor,macrophage,epithelial_progenitor_like,0,
GSM5019506,GSM5019506_MMH-T,Tumor,macrophage,spp1_macrophage,0,
GSM5019506,GSM5019506_MMH-T,Tumor,macrophage,c1q_macrophage,0,
GSM5019506,GSM5019506_MMH-T,Tumor,macrophage,inflammatory_macrophage,0,
GSM5019506,GSM5019506_MMH-T,Tumor,macrophage,refined_epithelial_progenitor_like,0,
GSM5019506,GSM5019506_MMH-T,Tumor,macrophage,refined_spp1_macrophage,0,
GSM5019506,GSM5019506_MMH-T,Tumor,macrophage,refined_c1q_macrophage,0,
GSM5019506,GSM5019506_MMH-T,Tumor,macrophage,refined_inflammatory_macrophage,0,
GSM5019507,GSM5019507_OYX-A,Adjacent,all_cells,epithelial,6916,0.06154263273592271
GSM5019507,GSM5019507_OYX-A,Adjacent,all_cells,macrophage,6916,1.1228453467373045
GSM5019507,GSM5019507_OYX-A,Adjacent,all_cells,epithelial_progenitor_like,6916,0.043956885394932976
GSM5019507,GSM5019507_OYX-A,Adjacent,all_cells,spp1_macrophage,6916,0.8024361556135058
GSM5019507,GSM5019507_OYX-A,Adjacent,all_cells,c1q_macrophage,6916,1.2835181883924507
GSM5019507,GSM5019507_OYX-A,Adjacent,all_cells,inflammatory_macrophage,6916,0.640882122554046
GSM5019507,GSM5019507_OYX-A,Adjacent,all_cells,refined_epithelial_progenitor_like,6916,0.174235865430737
GSM5019507,GSM5019507_OYX-A,Adjacent,all_cells,refined_spp1_macrophage,6916,0.08815520607598316
GSM5019507,GSM5019507_OYX-A,Adjacent,all_cells,refined_c1q_macrophage,6916,0.6285585438699912
GSM5019507,GSM5019507_OYX-A,Adjacent,all_cells,refined_inflammatory_macrophage,6916,0.3284891035184836
GSM5019507,GSM5019507_OYX-A,Adjacent,epithelial,epithelial,153,1.3508208979488432
GSM5019507,GSM5019507_OYX-A,Adjacent,epithelial,macrophage,153,0.3363342828024956
GSM5019507,GSM5019507_OYX-A,Adjacent,epithelial,epithelial_progenitor_like,153,1.319708110131011
GSM5019507,GSM5019507_OYX-A,Adjacent,epithelial,spp1_macrophage,153,0.7250921374278315
GSM5019507,GSM5019507_OYX-A,Adjacent,epithelial,c1q_macrophage,153,0.3846049923753544
GSM5019507,GSM5019507_OYX-A,Adjacent,epithelial,inflammatory_macrophage,153,0.1600712773838062
GSM5019507,GSM5019507_OYX-A,Adjacent,epithelial,refined_epithelial_progenitor_like,153,0.8914524628359162
GSM5019507,GSM5019507_OYX-A,Adjacent,epithelial,refined_spp1_macrophage,153,0.16408861076010967
GSM5019507,GSM5019507_OYX-A,Adjacent,epithelial,refined_c1q_macrophage,153,0.24922894374529805
GSM5019507,GSM5019507_OYX-A,Adjacent,epithelial,refined_inflammatory_macrophage,153,0.1277830733084249
GSM5019507,GSM5019507_OYX-A,Adjacent,macrophage,epithelial,3026,0.032618197634211976
