sample,sample_name,stage,axis_id,axis_label,evidence_type,gene_panel,panel_genes,perturbation_id,perturbation_type,perturbed_genes,perturbation_factor,present_perturbed_genes,missing_perturbed_genes,radius,baseline_coupling_score,perturbed_coupling_score,coupling_delta,coupling_relative_delta,baseline_source_weighted_neighbor_target_mean,perturbed_source_weighted_neighbor_target_mean,source_weighted_neighbor_target_delta,source_weighted_neighbor_target_relative_delta,baseline_source_mean,perturbed_source_mean,baseline_target_mean,perturbed_target_mean,n_spots,n_spots_with_neighbors
GSM9226217,P23_AIS1,AIS,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",c1q_apoe_trem2_lgals3_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,382.5310444918164,0.007636084474005762,0.007517745477190821,-0.0001183389968149413,-0.01549733992830787,0.029863385014465747,0.029400581985486635,-0.000462803028979112,-0.015497339928307905,0.25529346599977065,0.25529346599977065,0.03116315134434308,0.03064440287669026,9996,5375
GSM9226217,P23_AIS1,AIS,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",c1q_apoe_trem2_lgals3_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,382.5310444918164,0.0073575522674081155,0.007081427941506584,-0.00027612432590153144,-0.0375293733385605,0.02877409448174973,0.02769422074746513,-0.0010798737342846004,-0.037529373338560545,0.25529346599977065,0.25529346599977065,0.028251272984120966,0.02704085989293104,9996,5375
GSM9226217,P23_AIS1,AIS,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",c1q_apoe_trem2_lgals3_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,382.5310444918164,0.007636084474005762,0.007576914975598293,-5.916949840746935e-05,-0.007748669964153765,0.029863385014465747,0.029631983499976196,-0.0002314015144895508,-0.007748669964153778,0.25529346599977065,0.25529346599977065,0.03116315134434308,0.03090377711051667,9996,5375
GSM9226217,P23_AIS1,AIS,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",c1q_apoe_trem2_lgals3_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,382.5310444918164,0.0073575522674081155,0.00721949010445735,-0.0001380621629507653,-0.01876468666928019,0.02877409448174973,0.02823415761460743,-0.0005399368671423002,-0.018764686669280273,0.25529346599977065,0.25529346599977065,0.028251272984120966,0.027646066438526,9996,5375
GSM9226217,P23_AIS1,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_gene_MIF_x0,gene,MIF,0.0,MIF,,382.5310444918164,0.002716104308274703,0.0,-0.002716104308274703,-1.0,0.0106222068356594,0.0,-0.0106222068356594,-1.0,0.25529346599977065,0.25529346599977065,0.010274021135945473,0.0,9996,5375
GSM9226217,P23_AIS1,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_gene_MIF_x0p5,gene,MIF,0.5,MIF,,382.5310444918164,0.002716104308274703,0.0013580521541373515,-0.0013580521541373515,-0.5,0.0106222068356594,0.0053111034178297,-0.0053111034178297,-0.5,0.25529346599977065,0.25529346599977065,0.010274021135945473,0.0051370105679727366,9996,5375
GSM9226217,P23_AIS1,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD74_x0,gene,CD74,0.0,CD74,,382.5310444918164,0.02619213736732784,0.0059308354093503945,-0.020261301957977443,-0.7735642828160889,0.10243284830268055,0.023194455468608235,-0.07923839283407232,-0.7735642828160889,0.25529346599977065,0.25529346599977065,0.10014580263866071,0.022249110265228054,9996,5375
GSM9226217,P23_AIS1,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD74_x0p5,gene,CD74,0.5,CD74,,382.5310444918164,0.02619213736732784,0.016061486388339114,-0.010130650978988725,-0.38678214140804457,0.10243284830268055,0.06281365188564439,-0.039619196417036165,-0.3867821414080445,0.25529346599977065,0.25529346599977065,0.10014580263866071,0.06119745645194438,9996,5375
GSM9226217,P23_AIS1,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CXCR4_x0,gene,CXCR4,0.0,CXCR4,,382.5310444918164,0.02619213736732784,0.025528224998178334,-0.0006639123691495052,-0.025347773640560994,0.10243284830268055,0.09983640365054629,-0.0025964446521342666,-0.02534777364056097,0.25529346599977065,0.25529346599977065,0.10014580263866071,0.09761734018967042,9996,5375
GSM9226217,P23_AIS1,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CXCR4_x0p5,gene,CXCR4,0.5,CXCR4,,382.5310444918164,0.02619213736732784,0.025860181182753083,-0.0003319561845747561,-0.01267388682028063,0.10243284830268055,0.10113462597661341,-0.0012982223260671472,-0.01267388682028062,0.25529346599977065,0.25529346599977065,0.10014580263866071,0.09888157141416556,9996,5375
GSM9226217,P23_AIS1,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD44_x0,gene,CD44,0.0,CD44,,382.5310444918164,0.02619213736732784,0.02092521432712694,-0.005266923040200898,-0.20108794354335036,0.10243284830268055,0.08183483748620655,-0.020598010816474,-0.20108794354335036,0.25529346599977065,0.25529346599977065,0.10014580263866071,0.08042515482242296,9996,5375
GSM9226217,P23_AIS1,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD44_x0p5,gene,CD44,0.5,CD44,,382.5310444918164,0.02619213736732784,0.02355867584722739,-0.002633461520100449,-0.10054397177167518,0.10243284830268055,0.09213384289444355,-0.010299005408237,-0.10054397177167518,0.25529346599977065,0.25529346599977065,0.10014580263866071,0.09028547873054184,9996,5375
GSM9226217,P23_AIS1,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0,axis,"MIF,CD74,CXCR4,CD44",0.0,"MIF,CD74,CXCR4,CD44",,382.5310444918164,0.002716104308274703,0.0,-0.002716104308274703,-1.0,0.0106222068356594,0.0,-0.0106222068356594,-1.0,0.25529346599977065,0.25529346599977065,0.010274021135945473,0.0,9996,5375
GSM9226217,P23_AIS1,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0,axis,"MIF,CD74,CXCR4,CD44",0.0,"MIF,CD74,CXCR4,CD44",,382.5310444918164,0.02619213736732784,0.0,-0.02619213736732784,-1.0,0.10243284830268055,0.0,-0.10243284830268055,-1.0,0.25529346599977065,0.25529346599977065,0.10014580263866071,0.0,9996,5375
GSM9226217,P23_AIS1,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0p5,axis,"MIF,CD74,CXCR4,CD44",0.5,"MIF,CD74,CXCR4,CD44",,382.5310444918164,0.002716104308274703,0.0013580521541373515,-0.0013580521541373515,-0.5,0.0106222068356594,0.0053111034178297,-0.0053111034178297,-0.5,0.25529346599977065,0.25529346599977065,0.010274021135945473,0.0051370105679727366,9996,5375
GSM9226217,P23_AIS1,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0p5,axis,"MIF,CD74,CXCR4,CD44",0.5,"MIF,CD74,CXCR4,CD44",,382.5310444918164,0.02619213736732784,0.01309606868366392,-0.01309606868366392,-0.5,0.10243284830268055,0.05121642415134028,-0.05121642415134028,-0.5,0.25529346599977065,0.25529346599977065,0.10014580263866071,0.05007290131933036,9996,5375
GSM9226218,P23_AIS2,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_SPP1_x0,gene,SPP1,0.0,SPP1,,382.47222121351507,0.00856241939275921,0.008533145077388865,-2.927431537034543e-05,-0.003418930331198351,0.03420282047574144,0.034085883415404396,-0.00011693706033704537,-0.0034189303311983788,0.2509005343454215,0.2509005343454215,0.03569823719360004,0.03556787971934309,10826,6053
GSM9226218,P23_AIS2,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_SPP1_x0p5,gene,SPP1,0.5,SPP1,,382.47222121351507,0.00856241939275921,0.008547782235074037,-1.4637157685173582e-05,-0.0017094651655992768,0.03420282047574144,0.034144351945572915,-5.8468530168526156e-05,-0.0017094651655992909,0.2509005343454215,0.2509005343454215,0.03569823719360004,0.035633058456471564,10826,6053
GSM9226218,P23_AIS2,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,382.47222121351507,0.00856241939275921,0.008338824242599505,-0.0002235951501597059,-0.026113548040964753,0.03420282047574144,0.03330966348011167,-0.0008931569956297722,-0.026113548040964902,0.2509005343454215,0.2509005343454215,0.03569823719360004,0.034757258687334175,10826,6053
GSM9226218,P23_AIS2,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,382.47222121351507,0.00856241939275921,0.008450621817679358,-0.00011179757507985208,-0.013056774020482276,0.03420282047574144,0.03375624197792656,-0.0004465784978148826,-0.01305677402048235,0.2509005343454215,0.2509005343454215,0.03569823719360004,0.03522774794046711,10826,6053
GSM9226218,P23_AIS2,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_PLA2G7_x0,gene,PLA2G7,0.0,PLA2G7,,382.47222121351507,0.00856241939275921,0.008342476866430148,-0.00021994252632906268,-0.02568696022003507,0.03420282047574144,0.03332425398676807,-0.000878566488973373,-0.025686960220035117,0.2509005343454215,0.2509005343454215,0.03569823719360004,0.034764587175878624,10826,6053
GSM9226218,P23_AIS2,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_PLA2G7_x0p5,gene,PLA2G7,0.5,PLA2G7,,382.47222121351507,0.00856241939275921,0.00845244812959468,-0.00010997126316453047,-0.012843480110017434,0.03420282047574144,0.033763537231254755,-0.0004392832444866865,-0.012843480110017558,0.2509005343454215,0.2509005343454215,0.03569823719360004,0.03523141218473933,10826,6053
GSM9226218,P23_AIS2,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_axis_SPP1_TREM2_PLA2G7_x0,axis,"SPP1,TREM2,PLA2G7",0.0,"SPP1,TREM2,PLA2G7",,382.47222121351507,0.00856241939275921,0.008089607400900095,-0.00047281199185911574,-0.055219438592198376,0.03420282047574144,0.03231415993080125,-0.0018886605449401905,-0.0552194385921984,0.2509005343454215,0.2509005343454215,0.03569823719360004,0.033693251195355815,10826,6053
GSM9226218,P23_AIS2,AIS,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_axis_SPP1_TREM2_PLA2G7_x0p5,axis,"SPP1,TREM2,PLA2G7",0.5,"SPP1,TREM2,PLA2G7",,382.47222121351507,0.00856241939275921,0.008326013396829653,-0.00023640599592955787,-0.027609719296099188,0.03420282047574144,0.033258490203271346,-0.0009443302724700953,-0.0276097192960992,0.2509005343454215,0.2509005343454215,0.03569823719360004,0.03469574419447792,10826,6053
GSM9226218,P23_AIS2,AIS,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",c1q_apoe_trem2_lgals3_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,382.47222121351507,0.009719545129811425,0.009527892143960248,-0.00019165298585117722,-0.019718308140094575,0.038824991154010835,0.0380594280148996,-0.0007655631391112333,-0.019718308140094617,0.2509005343454215,0.2509005343454215,0.04021069990579239,0.03940414690042165,10826,6053
GSM9226218,P23_AIS2,AIS,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",c1q_apoe_trem2_lgals3_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,382.47222121351507,0.007946846258570499,0.007499655958251086,-0.00044719030031941265,-0.056272675444944936,0.03174389660941569,0.029957582618156158,-0.001786313991259534,-0.05627267544494483,0.2509005343454215,0.2509005343454215,0.03135952560238766,0.02947756858985592,10826,6053
GSM9226218,P23_AIS2,AIS,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",c1q_apoe_trem2_lgals3_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,382.47222121351507,0.009719545129811425,0.009623718636885836,-9.582649292558948e-05,-0.009859154070047378,0.038824991154010835,0.03844220958445522,-0.00038278156955561665,-0.009859154070047308,0.2509005343454215,0.2509005343454215,0.04021069990579239,0.03980742340310702,10826,6053
GSM9226218,P23_AIS2,AIS,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",c1q_apoe_trem2_lgals3_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,382.47222121351507,0.007946846258570499,0.007723251108410792,-0.00022359515015970676,-0.028136337722472524,0.03174389660941569,0.030850739613785923,-0.0008931569956297687,-0.02813633772247247,0.2509005343454215,0.2509005343454215,0.03135952560238766,0.030418547096121788,10826,6053
GSM9226218,P23_AIS2,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_gene_MIF_x0,gene,MIF,0.0,MIF,,382.47222121351507,0.002724937669360166,0.0,-0.002724937669360166,-1.0,0.010884838693083156,0.0,-0.010884838693083156,-1.0,0.2509005343454215,0.2509005343454215,0.010492827494871196,0.0,10826,6053
GSM9226218,P23_AIS2,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_gene_MIF_x0p5,gene,MIF,0.5,MIF,,382.47222121351507,0.002724937669360166,0.001362468834680083,-0.001362468834680083,-0.5,0.010884838693083156,0.005442419346541578,-0.005442419346541578,-0.5,0.2509005343454215,0.2509005343454215,0.010492827494871196,0.005246413747435598,10826,6053
GSM9226218,P23_AIS2,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD74_x0,gene,CD74,0.0,CD74,,382.47222121351507,0.03124938886785411,0.00652425053586176,-0.02472513833199235,-0.7912198999010447,0.12482654590917257,0.026061298749923887,-0.09876524715924868,-0.7912198999010447,0.2509005343454215,0.2509005343454215,0.12423830361963263,0.02554494767120712,10826,6053
GSM9226218,P23_AIS2,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD74_x0p5,gene,CD74,0.5,CD74,,382.47222121351507,0.03124938886785411,0.018886819701857935,-0.012362569165996175,-0.39560994995052234,0.12482654590917257,0.07544392232954823,-0.049382623579624335,-0.3956099499505223,0.2509005343454215,0.2509005343454215,0.12423830361963263,0.07489162564541987,10826,6053
GSM9226218,P23_AIS2,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CXCR4_x0,gene,CXCR4,0.0,CXCR4,,382.47222121351507,0.03124938886785411,0.030211873874937043,-0.0010375149929170678,-0.033201129062218164,0.12482654590917257,0.12068216364805125,-0.004144382261121321,-0.03320112906221802,0.2509005343454215,0.2509005343454215,0.12423830361963263,0.12011239943104317,10826,6053
GSM9226218,P23_AIS2,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CXCR4_x0p5,gene,CXCR4,0.5,CXCR4,,382.47222121351507,0.03124938886785411,0.030730631371395575,-0.0005187574964585356,-0.016600564531109138,0.12482654590917257,0.12275435477861191,-0.0020721911305606605,-0.01660056453110901,0.2509005343454215,0.2509005343454215,0.12423830361963263,0.12217535152533789,10826,6053
GSM9226218,P23_AIS2,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD44_x0,gene,CD44,0.0,CD44,,382.47222121351507,0.03124938886785411,0.025762653324909415,-0.005486735542944696,-0.17557897103673722,0.12482654590917257,0.10290962942037002,-0.02191691648880255,-0.17557897103673714,0.2509005343454215,0.2509005343454215,0.12423830361963263,0.102819260137015,10826,6053
GSM9226218,P23_AIS2,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_gene_CD44_x0p5,gene,CD44,0.5,CD44,,382.47222121351507,0.03124938886785411,0.028506021096381763,-0.002743367771472348,-0.08778948551836861,0.12482654590917257,0.1138680876647713,-0.010958458244401267,-0.08778948551836852,0.2509005343454215,0.2509005343454215,0.12423830361963263,0.11352878187832384,10826,6053
GSM9226218,P23_AIS2,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0,axis,"MIF,CD74,CXCR4,CD44",0.0,"MIF,CD74,CXCR4,CD44",,382.47222121351507,0.002724937669360166,0.0,-0.002724937669360166,-1.0,0.010884838693083156,0.0,-0.010884838693083156,-1.0,0.2509005343454215,0.2509005343454215,0.010492827494871196,0.0,10826,6053
GSM9226218,P23_AIS2,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0,axis,"MIF,CD74,CXCR4,CD44",0.0,"MIF,CD74,CXCR4,CD44",,382.47222121351507,0.03124938886785411,0.0,-0.03124938886785411,-1.0,0.12482654590917257,0.0,-0.12482654590917257,-1.0,0.2509005343454215,0.2509005343454215,0.12423830361963263,0.0,10826,6053
GSM9226218,P23_AIS2,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0p5,axis,"MIF,CD74,CXCR4,CD44",0.5,"MIF,CD74,CXCR4,CD44",,382.47222121351507,0.002724937669360166,0.001362468834680083,-0.001362468834680083,-0.5,0.010884838693083156,0.005442419346541578,-0.005442419346541578,-0.5,0.2509005343454215,0.2509005343454215,0.010492827494871196,0.005246413747435598,10826,6053
GSM9226218,P23_AIS2,AIS,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",mif_cd74_cxcr4_axis_MIF_CD74_CXCR4_CD44_x0p5,axis,"MIF,CD74,CXCR4,CD44",0.5,"MIF,CD74,CXCR4,CD44",,382.47222121351507,0.03124938886785411,0.015624694433927055,-0.015624694433927055,-0.5,0.12482654590917257,0.062413272954586284,-0.062413272954586284,-0.5,0.2509005343454215,0.2509005343454215,0.12423830361963263,0.062119151809816316,10826,6053
GSM9226219,P23_LUAD,LUAD,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_SPP1_x0,gene,SPP1,0.0,SPP1,,382.0052355662158,0.011129025134321539,0.010948710797018004,-0.00018031433730353492,-0.016202168215745293,0.04018717980277813,0.039536060355497116,-0.0006511194472810164,-0.016202168215745376,0.2772113367865987,0.2772113367865987,0.041168782073424226,0.0404622948229542,10894,5596
GSM9226219,P23_LUAD,LUAD,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_SPP1_x0p5,gene,SPP1,0.5,SPP1,,382.0052355662158,0.011129025134321539,0.011038867965669772,-9.01571686517666e-05,-0.008101084107872568,0.04018717980277813,0.03986162007913762,-0.00032555972364051167,-0.008101084107872775,0.2772113367865987,0.2772113367865987,0.041168782073424226,0.040815538448189206,10894,5596
GSM9226219,P23_LUAD,LUAD,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,382.0052355662158,0.011129025134321539,0.010892007958460128,-0.00023701717586141133,-0.02129720914462295,0.04018717980277813,0.03933130502958579,-0.000855874773192343,-0.021297209144623196,0.2772113367865987,0.2772113367865987,0.041168782073424226,0.040205639645294534,10894,5596
GSM9226219,P23_LUAD,LUAD,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_TREM2_x0p5,gene,TREM2,0.5,TREM2,,382.0052355662158,0.011129025134321539,0.011010516546390835,-0.00011850858793070393,-0.010648604572311319,0.04018717980277813,0.039759242416181964,-0.00042793738659616803,-0.010648604572311511,0.2772113367865987,0.2772113367865987,0.041168782073424226,0.04068721085935938,10894,5596
GSM9226219,P23_LUAD,LUAD,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_PLA2G7_x0,gene,PLA2G7,0.0,PLA2G7,,382.0052355662158,0.011129025134321539,0.010901137837258936,-0.00022788729706260322,-0.02047684269845042,0.04018717980277813,0.0393642732434623,-0.000822906559315835,-0.020476842698450504,0.2772113367865987,0.2772113367865987,0.041168782073424226,0.04022332549056412,10894,5596
GSM9226219,P23_LUAD,LUAD,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_gene_PLA2G7_x0p5,gene,PLA2G7,0.5,PLA2G7,,382.0052355662158,0.011129025134321539,0.011015081485790237,-0.00011394364853130161,-0.01023842134922521,0.04018717980277813,0.03977572652312021,-0.00041145327965792095,-0.010238421349225339,0.2772113367865987,0.2772113367865987,0.041168782073424226,0.040696053781994174,10894,5596
GSM9226219,P23_LUAD,LUAD,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_axis_SPP1_TREM2_PLA2G7_x0,axis,"SPP1,TREM2,PLA2G7",0.0,"SPP1,TREM2,PLA2G7",,382.0052355662158,0.011129025134321539,0.010483806324093988,-0.0006452188102275512,-0.05797622005881882,0.04018717980277813,0.03785727902298894,-0.0023299007797891944,-0.057976220058819077,0.2772113367865987,0.2772113367865987,0.041168782073424226,0.038553695811964404,10894,5596
GSM9226219,P23_LUAD,LUAD,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",spp1_trem2_macrophage_epithelial_axis_SPP1_TREM2_PLA2G7_x0p5,axis,"SPP1,TREM2,PLA2G7",0.5,"SPP1,TREM2,PLA2G7",,382.0052355662158,0.011129025134321539,0.010806415729207763,-0.0003226094051137756,-0.02898811002940941,0.04018717980277813,0.03902222941288353,-0.0011649503898946006,-0.028988110029409625,0.2772113367865987,0.2772113367865987,0.041168782073424226,0.03986123894269431,10894,5596
GSM9226219,P23_LUAD,LUAD,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",c1q_apoe_trem2_lgals3_gene_TREM2_x0,gene,TREM2,0.0,TREM2,,382.0052355662158,0.012148211202337266,0.011945053623027484,-0.00020315757930978139,-0.01672325052026546,0.04386748542465337,0.0431338784762028,-0.0007336069484505728,-0.01672325052026548,0.2772113367865987,0.2772113367865987,0.045005552841606074,0.04418000218892348,10894,5596
