observed_fraction,null_mean,null_sd,enrichment_delta,empirical_p_greater,empirical_p_less,n_permutations,radius,status,sample,sample_name,stage,source,target,quantile,radius_multiplier,n_spots,n_source_high,n_target_high,n_overlap_high,overlap_fraction_of_source,target_to_source_fraction,axis_id,axis_label,evidence_type,gene_panel,genes,patient_id,phase
0.511985794613791,0.3736608464042616,0.0086426663888234,0.1383249482095294,0.0099009900990099,1.0,100,382.890323722081,ok,GSM9226204,P17_LUAD,LUAD,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_target,0.75,1.0,13515,3379,3379,1516,0.4486534477656111,0.5193844332642794,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,target_near_epithelial_progenitor,target,"CD44,ITGAV,ITGB1,ITGA5",P17,late
0.4172832198875407,0.3740189405149453,0.0082693430215379,0.0432642793725954,0.0099009900990099,1.0,100,382.890323722081,ok,GSM9226204,P17_LUAD,LUAD,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_source,0.75,1.0,13515,3379,3379,1164,0.3444806155667357,0.4217224030778336,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,source_near_epithelial_progenitor,source,"IL1B,TNF,CXCL8,CCL3,CCL4,NLRP3",P17,late
0.4649304527966854,0.3750251553714116,0.0080329098430808,0.0899052974252738,0.0099009900990099,1.0,100,382.890323722081,ok,GSM9226204,P17_LUAD,LUAD,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_target,0.75,1.0,13515,3379,3379,1307,0.3868008286475288,0.4590115418762948,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,target_near_epithelial_progenitor,target,"IL1R1,IL1RAP,NFKBIA",P17,late
0.4622669428825096,0.3748919798757028,0.0084026848966073,0.0873749630068068,0.0099009900990099,1.0,100,382.890323722081,ok,GSM9226204,P17_LUAD,LUAD,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_source,0.75,1.0,13515,3379,3379,1353,0.4004143237644273,0.4720331459011542,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",P17,late
0.4897898786623261,0.3746670612607281,0.0076925143688452,0.115122817401598,0.0099009900990099,1.0,100,382.890323722081,ok,GSM9226204,P17_LUAD,LUAD,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_target,0.75,1.0,13515,3379,3379,1422,0.420834566439775,0.4971885173128144,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",P17,late
0.4667061260728026,0.3412666469369636,0.0076689042277456,0.1254394791358389,0.0099009900990099,1.0,100,382.890323722081,ok,GSM9226204,P17_LUAD,LUAD,epithelial_progenitor_like,mif_cd74_cxcr4_source,0.75,1.0,13515,3379,3021,1228,0.3634211305119857,0.4879179079774909,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,P17,late
0.5779816513761468,0.3744007102693105,0.0081876106728408,0.2035809411068362,0.0099009900990099,1.0,100,382.890323722081,ok,GSM9226204,P17_LUAD,LUAD,epithelial_progenitor_like,mif_cd74_cxcr4_target,0.75,1.0,13515,3379,3379,1807,0.534773601657295,0.5981059485054749,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",P17,late
0.2752293577981651,0.2981473808819177,0.0071908696464717,-0.0229180230837525,1.0,0.0099009900990099,100,382.890323722081,ok,GSM9226204,P17_LUAD,LUAD,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_source,0.75,1.0,13515,3379,2597,684,0.2024267534773601,0.3415479399306892,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,source_near_epithelial_progenitor,source,"CXCL9,CXCL10",P17,late
0.0893755548978987,0.0911393903521751,0.0046478042930293,-0.0017638354542763,0.6336633663366337,0.3762376237623762,100,382.890323722081,ok,GSM9226204,P17_LUAD,LUAD,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_target,0.75,1.0,13515,3379,735,175,0.0517904705534181,0.3306122448979592,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,target_near_epithelial_progenitor,target,CXCR3,P17,late
0.5492816572001337,0.3595856999665887,0.0084329794433469,0.189695957233545,0.0099009900990099,1.0,100,394.9696190848101,ok,GSM9226206,P18_LUAD,LUAD,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_source,0.75,1.0,11971,2993,2993,1344,0.4490477781490143,0.5045105245573004,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",P18,late
0.5993985967256933,0.3606448379552288,0.00854970115528,0.2387537587704644,0.0099009900990099,1.0,100,394.9696190848101,ok,GSM9226206,P18_LUAD,LUAD,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_target,0.75,1.0,11971,2993,2993,1538,0.5138656866020715,0.5559639158035415,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,target_near_epithelial_progenitor,target,"CD44,ITGAV,ITGB1,ITGA5",P18,late
0.295021717340461,0.3604644169729367,0.0098290980193224,-0.0654426996324756,1.0,0.0099009900990099,100,394.9696190848101,ok,GSM9226206,P18_LUAD,LUAD,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_source,0.75,1.0,11971,2993,2993,711,0.2375542933511527,0.2819913130638156,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,source_near_epithelial_progenitor,source,"IL1B,TNF,CXCL8,CCL3,CCL4,NLRP3",P18,late
0.5168727029736051,0.3592849983294354,0.0076345035320261,0.1575877046441697,0.0099009900990099,1.0,100,394.9696190848101,ok,GSM9226206,P18_LUAD,LUAD,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_target,0.75,1.0,11971,2993,2993,1311,0.4380220514533912,0.4774473772134981,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,target_near_epithelial_progenitor,target,"IL1R1,IL1RAP,NFKBIA",P18,late
0.5055128633478115,0.3597527564316738,0.0092542903283339,0.1457601069161376,0.0099009900990099,1.0,100,394.9696190848101,ok,GSM9226206,P18_LUAD,LUAD,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_source,0.75,1.0,11971,2993,2993,1227,0.4099565653190778,0.4647510858670231,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",P18,late
0.6217841630471099,0.3600200467758102,0.0085697672232982,0.2617641162712997,0.0099009900990099,1.0,100,394.9696190848101,ok,GSM9226206,P18_LUAD,LUAD,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_target,0.75,1.0,11971,2993,2993,1581,0.5282325425993986,0.5753424657534246,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",P18,late
0.6371533578349482,0.3608987637821583,0.0093974999102993,0.2762545940527898,0.0099009900990099,1.0,100,394.9696190848101,ok,GSM9226206,P18_LUAD,LUAD,epithelial_progenitor_like,mif_cd74_cxcr4_source,0.75,1.0,11971,2993,2993,1621,0.5415970598062145,0.5833611760775143,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,P18,late
0.7203474774473773,0.3583227530905446,0.0091070015182524,0.3620247243568326,0.0099009900990099,1.0,100,394.9696190848101,ok,GSM9226206,P18_LUAD,LUAD,epithelial_progenitor_like,mif_cd74_cxcr4_target,0.75,1.0,11971,2993,2993,1966,0.6568660207150017,0.7046441697293685,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",P18,late
0.2355496157701303,0.2121850985633143,0.0072588304513629,0.0233645172068159,0.0099009900990099,1.0,100,394.9696190848101,ok,GSM9226206,P18_LUAD,LUAD,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_source,0.75,1.0,11971,2993,1692,527,0.1760775141997995,0.3540189125295508,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,source_near_epithelial_progenitor,source,"CXCL9,CXCL10",P18,late
0.0955562980287337,0.0588874039425325,0.0046764659744014,0.0366688940862011,0.0099009900990099,1.0,100,394.9696190848101,ok,GSM9226206,P18_LUAD,LUAD,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_target,0.75,1.0,11971,2993,458,178,0.0594721015703307,0.4585152838427948,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,target_near_epithelial_progenitor,target,CXCR3,P18,late
0.7038745387453874,0.3946555965559655,0.0089840347738489,0.3092189421894218,0.0099009900990099,1.0,100,395.05062966662894,ok,GSM9226205,P18_MIA,MIA,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_source,0.75,1.0,13006,3252,3252,2073,0.6374538745387454,0.6768142681426814,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",P18,late
0.6685116851168512,0.3971463714637147,0.0094482555518276,0.2713653136531365,0.0099009900990099,1.0,100,395.05062966662894,ok,GSM9226205,P18_MIA,MIA,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_target,0.75,1.0,13006,3252,3252,1817,0.5587330873308733,0.6128536285362853,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,target_near_epithelial_progenitor,target,"CD44,ITGAV,ITGB1,ITGA5",P18,late
0.3579335793357933,0.3969741697416973,0.008662830165479,-0.039040590405904,1.0,0.0099009900990099,100,395.05062966662894,ok,GSM9226205,P18_MIA,MIA,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_source,0.75,1.0,13006,3252,3252,822,0.2527675276752767,0.3191881918819188,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,source_near_epithelial_progenitor,source,"IL1B,TNF,CXCL8,CCL3,CCL4,NLRP3",P18,late
0.6153136531365314,0.3968173431734317,0.0091726964040718,0.2184963099630997,0.0099009900990099,1.0,100,395.05062966662894,ok,GSM9226205,P18_MIA,MIA,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_target,0.75,1.0,13006,3252,3252,1610,0.495079950799508,0.5510455104551045,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,target_near_epithelial_progenitor,target,"IL1R1,IL1RAP,NFKBIA",P18,late
0.6817343173431735,0.3968480934809348,0.009743076451519,0.2848862238622386,0.0099009900990099,1.0,100,395.05062966662894,ok,GSM9226205,P18_MIA,MIA,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_source,0.75,1.0,13006,3252,3252,1996,0.6137761377613776,0.6525215252152522,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",P18,late
0.6891143911439115,0.3966635916359164,0.0088432553102127,0.2924507995079951,0.0099009900990099,1.0,100,395.05062966662894,ok,GSM9226205,P18_MIA,MIA,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_target,0.75,1.0,13006,3252,3252,1912,0.5879458794587946,0.6420664206642066,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",P18,late
0.6722017220172202,0.3900399753997539,0.0092492978455159,0.2821617466174662,0.0099009900990099,1.0,100,395.05062966662894,ok,GSM9226205,P18_MIA,MIA,epithelial_progenitor_like,mif_cd74_cxcr4_source,0.75,1.0,13006,3252,3198,1756,0.5399753997539976,0.5938086303939962,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,P18,late
0.7312423124231242,0.397020295202952,0.0091182341536004,0.3342220172201721,0.0099009900990099,1.0,100,395.05062966662894,ok,GSM9226205,P18_MIA,MIA,epithelial_progenitor_like,mif_cd74_cxcr4_target,0.75,1.0,13006,3252,3252,2162,0.6648216482164822,0.708179581795818,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",P18,late
0.1912669126691266,0.0976199261992619,0.0063098776058464,0.0936469864698646,0.0099009900990099,1.0,100,395.05062966662894,ok,GSM9226205,P18_MIA,MIA,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_source,0.75,1.0,13006,3252,715,414,0.1273062730627306,0.6111888111888112,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,source_near_epithelial_progenitor,source,"CXCL9,CXCL10",P18,late
0.0547355473554735,0.0256918819188191,0.0035246521462387,0.0290436654366543,0.0099009900990099,1.0,100,395.05062966662894,ok,GSM9226205,P18_MIA,MIA,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_target,0.75,1.0,13006,3252,179,101,0.0310578105781057,0.6089385474860335,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,target_near_epithelial_progenitor,target,CXCR3,P18,late
0.5893525179856115,0.456526618705036,0.008449691061658,0.1328258992805754,0.0099009900990099,1.0,100,395.4971554891388,ok,GSM9226207,P19_AIS,AIS,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_source,0.75,1.0,13899,3475,3475,1735,0.4992805755395683,0.5962589928057555,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",P19,precursor
0.719136690647482,0.4577122302158273,0.007575936684766,0.2614244604316546,0.0099009900990099,1.0,100,395.4971554891388,ok,GSM9226207,P19_AIS,AIS,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_target,0.75,1.0,13899,3475,3475,1991,0.5729496402877697,0.6705035971223021,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,target_near_epithelial_progenitor,target,"CD44,ITGAV,ITGB1,ITGA5",P19,precursor
0.4923741007194244,0.457179856115108,0.0090194301029098,0.0351942446043164,0.0099009900990099,1.0,100,395.4971554891388,ok,GSM9226207,P19_AIS,AIS,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_source,0.75,1.0,13899,3475,3475,1079,0.3105035971223021,0.4319424460431654,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,source_near_epithelial_progenitor,source,"IL1B,TNF,CXCL8,CCL3,CCL4,NLRP3",P19,precursor
0.6975539568345324,0.4578158273381295,0.0079663146383745,0.2397381294964028,0.0099009900990099,1.0,100,395.4971554891388,ok,GSM9226207,P19_AIS,AIS,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_target,0.75,1.0,13899,3475,3475,1913,0.5505035971223021,0.6474820143884892,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,target_near_epithelial_progenitor,target,"IL1R1,IL1RAP,NFKBIA",P19,precursor
0.5861870503597122,0.4588287769784173,0.0091549060347795,0.1273582733812949,0.0099009900990099,1.0,100,395.4971554891388,ok,GSM9226207,P19_AIS,AIS,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_source,0.75,1.0,13899,3475,3475,1614,0.4644604316546762,0.5735251798561151,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",P19,precursor
0.6883453237410072,0.4578647482014388,0.0097439664288352,0.2304805755395684,0.0099009900990099,1.0,100,395.4971554891388,ok,GSM9226207,P19_AIS,AIS,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_target,0.75,1.0,13899,3475,3475,1804,0.519136690647482,0.6230215827338129,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",P19,precursor
0.6526618705035971,0.4583079136690647,0.0081228761855553,0.1943539568345323,0.0099009900990099,1.0,100,395.4971554891388,ok,GSM9226207,P19_AIS,AIS,epithelial_progenitor_like,mif_cd74_cxcr4_source,0.75,1.0,13899,3475,3475,1673,0.4814388489208633,0.5735251798561151,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,P19,precursor
0.6903597122302159,0.4570589928057553,0.0093330631167401,0.2333007194244605,0.0099009900990099,1.0,100,395.4971554891388,ok,GSM9226207,P19_AIS,AIS,epithelial_progenitor_like,mif_cd74_cxcr4_target,0.75,1.0,13899,3475,3475,2035,0.5856115107913669,0.6874820143884892,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",P19,precursor
0.3962589928057554,0.3195769784172662,0.0084843869597909,0.0766820143884892,0.0099009900990099,1.0,100,395.4971554891388,ok,GSM9226207,P19_AIS,AIS,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_source,0.75,1.0,13899,3475,2272,895,0.2575539568345323,0.5220070422535211,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,source_near_epithelial_progenitor,source,"CXCL9,CXCL10",P19,precursor
0.0975539568345323,0.0639309352517985,0.0050507897047469,0.0336230215827338,0.0099009900990099,1.0,100,395.4971554891388,ok,GSM9226207,P19_AIS,AIS,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_target,0.75,1.0,13899,3475,411,169,0.0486330935251798,0.559610705596107,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,target_near_epithelial_progenitor,target,CXCR3,P19,precursor
0.7616926503340757,0.4186318803690741,0.0101175945812215,0.3430607699650016,0.0099009900990099,1.0,100,394.4616584663204,ok,GSM9226208,P19_LUAD,LUAD,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_source,0.75,1.0,12572,3143,3143,2107,0.6703786191536748,0.7496022908049634,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",P19,late
0.7960547247852371,0.4228857779191854,0.0104940826938025,0.3731689468660516,0.0099009900990099,1.0,100,394.4616584663204,ok,GSM9226208,P19_LUAD,LUAD,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_target,0.75,1.0,12572,3143,3143,2123,0.6754692968501432,0.7235125676105632,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,target_near_epithelial_progenitor,target,"CD44,ITGAV,ITGB1,ITGA5",P19,late
0.6315622017181037,0.4213776646516068,0.0099519866151568,0.2101845370664969,0.0099009900990099,1.0,100,394.4616584663204,ok,GSM9226208,P19_LUAD,LUAD,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_source,0.75,1.0,12572,3143,3143,1375,0.4374801145402481,0.4969774101177219,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,source_near_epithelial_progenitor,source,"IL1B,TNF,CXCL8,CCL3,CCL4,NLRP3",P19,late
0.7986000636334712,0.4217849188673243,0.0106375452253719,0.3768151447661469,0.0099009900990099,1.0,100,394.4616584663204,ok,GSM9226208,P19_LUAD,LUAD,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_target,0.75,1.0,12572,3143,3143,2129,0.6773783009863188,0.7206490614062997,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,target_near_epithelial_progenitor,target,"IL1R1,IL1RAP,NFKBIA",P19,late
0.736239261851734,0.422325803372574,0.0098706656082813,0.31391345847916,0.0099009900990099,1.0,100,394.4616584663204,ok,GSM9226208,P19_LUAD,LUAD,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_source,0.75,1.0,12572,3143,3143,1996,0.6350620426344257,0.713967546929685,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",P19,late
0.760738148265988,0.4212344893413936,0.010862761607555,0.3395036589245943,0.0099009900990099,1.0,100,394.4616584663204,ok,GSM9226208,P19_LUAD,LUAD,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_target,0.75,1.0,12572,3143,3143,1934,0.6153356665606109,0.6735602927139676,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",P19,late
0.6885141584473433,0.4212440343620744,0.0113891591684396,0.2672701240852688,0.0099009900990099,1.0,100,394.4616584663204,ok,GSM9226208,P19_LUAD,LUAD,epithelial_progenitor_like,mif_cd74_cxcr4_source,0.75,1.0,12572,3143,3143,1616,0.5141584473433026,0.5561565383391665,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,P19,late
0.799554565701559,0.4214253897550112,0.0111812102409304,0.3781291759465478,0.0099009900990099,1.0,100,394.4616584663204,ok,GSM9226208,P19_LUAD,LUAD,epithelial_progenitor_like,mif_cd74_cxcr4_target,0.75,1.0,12572,3143,3143,2205,0.7015590200445434,0.7712376710149539,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",P19,late
0.5876551065860642,0.4221826280623608,0.0112274126356478,0.1654724785237034,0.0099009900990099,1.0,100,394.4616584663204,ok,GSM9226208,P19_LUAD,LUAD,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_source,0.75,1.0,12572,3143,3143,1384,0.4403436207445116,0.4976137448297805,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,source_near_epithelial_progenitor,source,"CXCL9,CXCL10",P19,late
0.1167674196627426,0.0612885777919185,0.0045700647151175,0.055478841870824,0.0099009900990099,1.0,100,394.4616584663204,ok,GSM9226208,P19_LUAD,LUAD,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_target,0.75,1.0,12572,3143,401,210,0.066815144766147,0.5586034912718204,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,target_near_epithelial_progenitor,target,CXCR3,P19,late
0.4170953700039572,0.385951721408785,0.0102325339230315,0.0311436485951722,0.0099009900990099,1.0,100,397.0050377514119,ok,GSM9226168,P1_AAH,AAH,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_source,0.75,1.0,10108,2527,2527,731,0.2892758211317768,0.3886030866640285,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,source_near_epithelial_progenitor,source,"SPP1,TREM2,PLA2G7,CHIT1,APOE,LGALS3",P1,precursor
0.4546893549663632,0.3855916106054609,0.0092064855289999,0.0690977443609023,0.0099009900990099,1.0,100,397.0050377514119,ok,GSM9226168,P1_AAH,AAH,epithelial_progenitor_like,spp1_trem2_macrophage_epithelial_target,0.75,1.0,10108,2527,2527,811,0.3209339137316976,0.4166996438464582,spp1_trem2_macrophage_epithelial,SPP1/TREM2 macrophage program to epithelial-matrix receptors,target_near_epithelial_progenitor,target,"CD44,ITGAV,ITGB1,ITGA5",P1,precursor
0.3288484368816778,0.3855045508508112,0.0097759895475721,-0.0566561139691333,1.0,0.0099009900990099,100,397.0050377514119,ok,GSM9226168,P1_AAH,AAH,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_source,0.75,1.0,10108,2527,2527,546,0.2160664819944598,0.3015433320142461,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,source_near_epithelial_progenitor,source,"IL1B,TNF,CXCL8,CCL3,CCL4,NLRP3",P1,precursor
0.3981005144440047,0.3841392956074396,0.0096333734067655,0.0139612188365651,0.099009900990099,0.9207920792079208,100,397.0050377514119,ok,GSM9226168,P1_AAH,AAH,epithelial_progenitor_like,inflammatory_il1_tnf_cxcl8_target,0.75,1.0,10108,2527,2527,691,0.2734467748318164,0.3557578155916106,inflammatory_il1_tnf_cxcl8,IL1B/TNF/CXCL8 inflammatory myeloid program,target_near_epithelial_progenitor,target,"IL1R1,IL1RAP,NFKBIA",P1,precursor
0.3988919667590028,0.3876256430550059,0.0087216695401123,0.0112663237039968,0.1188118811881188,0.8910891089108911,100,397.0050377514119,ok,GSM9226168,P1_AAH,AAH,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_source,0.75,1.0,10108,2527,2527,741,0.2932330827067669,0.3874159081915314,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,source_near_epithelial_progenitor,source,"C1QA,C1QB,C1QC,APOE,TREM2,LGALS3,MARCO",P1,precursor
0.4004748713889988,0.3867629600316581,0.0092002087145895,0.0137119113573406,0.0495049504950495,0.9603960396039604,100,397.0050377514119,ok,GSM9226168,P1_AAH,AAH,epithelial_progenitor_like,c1q_apoe_trem2_lgals3_target,0.75,1.0,10108,2527,2527,681,0.2694895132568263,0.371191135734072,c1q_apoe_trem2_lgals3,C1Q/APOE/TREM2/LGALS3 immunoregulatory macrophage program,target_near_epithelial_progenitor,target,"LRP1,TREM2,CD44",P1,precursor
0.4305500593589236,0.3861060546102097,0.0090428029813054,0.0444440047487138,0.0099009900990099,1.0,100,397.0050377514119,ok,GSM9226168,P1_AAH,AAH,epithelial_progenitor_like,mif_cd74_cxcr4_source,0.75,1.0,10108,2527,2527,721,0.2853185595567867,0.3850415512465374,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,source_near_epithelial_progenitor,source,MIF,P1,precursor
0.4721013058963197,0.3875662841313811,0.010135500667346,0.0845350217649386,0.0099009900990099,1.0,100,397.0050377514119,ok,GSM9226168,P1_AAH,AAH,epithelial_progenitor_like,mif_cd74_cxcr4_target,0.75,1.0,10108,2527,2527,871,0.3446774831816383,0.4432132963988919,mif_cd74_cxcr4,MIF-CD74/CXCR4 stress-immunoregulatory axis,target_near_epithelial_progenitor,target,"CD74,CXCR4,CD44",P1,precursor
0.3161851998417095,0.2329085872576177,0.0081260131508278,0.0832766125840918,0.0099009900990099,1.0,100,397.0050377514119,ok,GSM9226168,P1_AAH,AAH,epithelial_progenitor_like,cxcl9_cxcl10_cxcr3_source,0.75,1.0,10108,2527,1438,552,0.2184408389394539,0.4909596662030598,cxcl9_cxcl10_cxcr3,CXCL9/CXCL10-CXCR3 interferon chemokine axis,source_near_epithelial_progenitor,source,"CXCL9,CXCL10",P1,precursor
