"source_dataset","broad_class","target_gene","n_input_genes","n_input_cells","run_mode","gene","distance","Z","FC","p.value","p.adj"
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","GLDN",9.53101930351898e-08,-0.370970881416195,0.00359567032933641,0.952184379741061,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","RAB11FIP1",9.30712900702561e-08,-0.377759435513782,0.00342872485465705,0.953306303447745,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","CAMK1",7.42686466267267e-08,-0.440858895897789,0.0021832938331569,0.962731823256879,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","STMN1",7.38718674451674e-08,-0.442327419106101,0.00216002771695806,0.962930784256806,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","INHBA",7.29951014316436e-08,-0.445595782956464,0.00210905837735467,0.963370438079038,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","ITGB1",4.54142087035273e-08,-0.570269245917695,0.00081636555278801,0.977205854838109,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","RBP4",3.77900954916764e-08,-0.61590888470546,0.000565271574382216,0.981031730095623,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","UBE2C",2.13526980177154e-08,-0.748909148474991,0.000180470692262534,0.989281590611503,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","FABP3",1.03902125236967e-08,-0.899301993898364,4.27316861244968e-05,0.994784307446875,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","CST6",6.08769190613341e-09,-0.999587235904262,1.46692023063639e-05,0.996944078114633,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","MKI67",3.4775410745489e-09,-1.09529018969582,4.78680465551401e-06,0.998254328316157,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","TYMS",3.26584835096646e-09,-1.10546690109375,4.22175665929543e-06,0.998360594625717,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","NUSAP1",3.12738530905626e-09,-1.11242347687817,3.87136350401981e-06,0.998430100840102,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","CHIT1",2.64998173405046e-09,-1.13855430107835,2.77962960743936e-06,0.998669749824892,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","ATP6V0D2",2.52817788926118e-09,-1.14584381894043,2.52997614175436e-06,0.998730893433485,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","CD1C",2.37743348618963e-09,-1.15528026165517,2.23726752678501e-06,0.998806564756069,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","TOP2A",1.30109337193042e-09,-1.24276254948174,6.7006679494732e-07,0.999346870858718,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","NUCKS1",6.15343349192047e-10,-1.33964570620892,1.49877413638478e-07,0.999691106943771,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","HMGB2",3.84240195219788e-10,-1.39454753082906,5.84395356813409e-08,0.999807117229442,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","PRDM1",2.73801589042588e-10,-1.43141923972414,2.96737953169702e-08,0.999862555739905,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","G0S2",2.63933537352066e-10,-1.43528710969427,2.75734002452219e-08,0.999867509352684,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","ITGAV",1.98762111805551e-10,-1.46436914597425,1.56375378138661e-08,0.999900224423271,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","HBB",1.52581044157011e-10,-1.49024908388597,9.21514839606658e-09,0.999923406621329,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","IL1RAP",1.23274904273577e-13,-1.88519225790519,6.01520615274996e-15,0.999999938117861,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","IL1B",1.00872123614577e-13,-1.89080871027091,4.0275736973766e-15,0.999999949363718,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","SOX4",6.71670281570966e-14,-1.90162507069028,1.78572029451323e-15,0.999999966283167,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","CXCR3",5.82280713254159e-14,-1.90524942614801,1.34204160197892e-15,0.999999970770388,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","SLC19A3",5.31492805883495e-14,-1.90751979269476,1.1181393947241e-15,0.999999973319864,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","CCL17",3.32056464092196e-14,-1.91867845079674,4.36440501485478e-16,0.999999983331267,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","EREG",3.04065068261948e-14,-1.92067006955268,3.65960513677372e-16,0.999999984736393,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","SPP1",2.67270751985575e-14,-1.92353369665849,2.82750928194833e-16,0.999999986583412,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","MYBL2",2.33682194959314e-14,-1.92644940590942,2.16148593897127e-16,0.999999988269507,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","OTOA",1.42767892691889e-14,-1.93659399633668,8.06793269504687e-17,0.999999992833267,0.999999999253053
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_expanded_sensitivity","AZU1",1.48798703399894e-15,-1.97363995936944,8.76394133706025e-19,0.999999999253053,0.999999999253053
