"source_dataset","broad_class","target_gene","n_input_genes","n_input_cells","run_mode","gene","distance","Z","FC","p.value","p.adj"
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","CAMK1",1.39341861762826e-15,-1.42585600029313,9.73312291064178e-20,0.999999999751076,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","MCEMP1",1.39210747201171e-15,-1.42588951849678,9.71481464741958e-20,0.999999999751311,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","CD1C",1.39136186476871e-15,-1.4259085921148,9.7044110018201e-20,0.999999999751444,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","TNF",1.39132066457119e-15,-1.4259096463426,9.70383628759138e-20,0.999999999751451,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","PRDM1",1.39034893694407e-15,-1.42593451911723,9.69028629415843e-20,0.999999999751625,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","CXCL8",1.39026012600991e-15,-1.42593679315389,9.68904836622693e-20,0.999999999751641,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","TK1",1.38986141798613e-15,-1.42594700385578,9.68349178395685e-20,0.999999999751712,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","IL1B",1.3867793828947e-15,-1.42602602359601,9.6405928727086e-20,0.999999999752262,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","CCL17",1.37508717399416e-15,-1.42632726471016,9.47871471717724e-20,0.999999999754351,0.999999999806093
"GSE308103","macrophage","CD74",116,90,"original_scTenifoldKnk_smoke","CXCR4",1.08544832095486e-15,-1.43465430824419,5.90618834542557e-20,0.999999999806093,0.999999999806093
